term	category	first_tier	first_source
struck	CONDITION	1c	1c:nazmulkazi
irresponsibility	CONDITION	1c	1c:nazmulkazi
shocking	CONDITION	1c	1c:nazmulkazi
bald	CONDITION	1c	1c:nazmulkazi
painful periods	CONDITION	1c	1c:nazmulkazi
eating disorder	CONDITION	1c	1c:nazmulkazi
binge eating	CONDITION	1c	1c:nazmulkazi
binging	CONDITION	1c	1c:nazmulkazi
lice	CONDITION	1c	1c:nazmulkazi
worm	CONDITION	1c	1c:nazmulkazi
sleep problems	CONDITION	1c	1c:nazmulkazi
sleep problem	CONDITION	1c	1c:nazmulkazi
feeling low	CONDITION	1c	1c:nazmulkazi
hoarding	CONDITION	1c	1c:nazmulkazi
dumping	CONDITION	1c	1c:nazmulkazi
chaos	CONDITION	1c	1c:nazmulkazi
worms	CONDITION	1c	1c:nazmulkazi
visa	CONDITION	1c	1c:nazmulkazi
depressing	CONDITION	1c	1c:nazmulkazi
angst	CONDITION	1c	1c:nazmulkazi
bury	CONDITION	1c	1c:nazmulkazi
silence	CONDITION	1c	1c:nazmulkazi
giant	CONDITION	1c	1c:nazmulkazi
borderline personality disord	CONDITION	1c	1c:nazmulkazi
paranoid schizophrenia	CONDITION	1c	1c:nazmulkazi
generalized anxiety	CONDITION	1c	1c:nazmulkazi
possessed	CONDITION	1c	1c:nazmulkazi
disorder	CONDITION	1c	1c:nazmulkazi
evaluable	CONDITION	1c	1c:nazmulkazi
personality change	CONDITION	1c	1c:nazmulkazi
character change	CONDITION	1c	1c:nazmulkazi
mood swings	CONDITION	1c	1c:nazmulkazi
personality	CONDITION	1c	1c:nazmulkazi
hysteria	CONDITION	1c	1c:nazmulkazi
schizophrenics	CONDITION	1c	1c:nazmulkazi
deficit	CONDITION	1c	1c:nazmulkazi
social anxiety	CONDITION	1c	1c:nazmulkazi
anxieties	CONDITION	1c	1c:nazmulkazi
caffeine	CONDITION	1c	1c:nazmulkazi
feeling anxious	CONDITION	1c	1c:nazmulkazi
autistic	CONDITION	1c	1c:nazmulkazi
ritual	CONDITION	1c	1c:nazmulkazi
rich	CONDITION	1c	1c:nazmulkazi
fox	CONDITION	1c	1c:nazmulkazi
hearing noises	CONDITION	1c	1c:nazmulkazi
melancholy	CONDITION	1c	1c:nazmulkazi
insane	CONDITION	1c	1c:nazmulkazi
irrationality	CONDITION	1c	1c:nazmulkazi
time constraints	CONDITION	1c	1c:nazmulkazi
junctional rhythm	CONDITION	1c	1c:nazmulkazi
illusion	CONDITION	1c	1c:nazmulkazi
stares	CONDITION	1c	1c:nazmulkazi
star	CONDITION	1c	1c:nazmulkazi
spa	CONDITION	1c	1c:nazmulkazi
interaction	CONDITION	1c	1c:nazmulkazi
demented	CONDITION	1c	1c:nazmulkazi
decay	CONDITION	1c	1c:nazmulkazi
severe anxiety	CONDITION	1c	1c:nazmulkazi
detachment	CONDITION	1c	1c:nazmulkazi
atrophies	CONDITION	1c	1c:nazmulkazi
detached	CONDITION	1c	1c:nazmulkazi
invasion	CONDITION	1c	1c:nazmulkazi
severe depression	CONDITION	1c	1c:nazmulkazi
ash	CONDITION	1c	1c:nazmulkazi
sin	CONDITION	1c	1c:nazmulkazi
depression anxiety	CONDITION	1c	1c:nazmulkazi
herniated disc	CONDITION	1c	1c:nazmulkazi
mass hysteria	CONDITION	1c	1c:nazmulkazi
psychosis	CONDITION	1c	1c:nazmulkazi
secondary	CONDITION	1c	1c:nazmulkazi
neurosis	CONDITION	1c	1c:nazmulkazi
relapse	CONDITION	1c	1c:nazmulkazi
gist	CONDITION	1c	1c:nazmulkazi
abc	CONDITION	1c	1c:nazmulkazi
purging	CONDITION	1c	1c:nazmulkazi
attention disorder	CONDITION	1c	1c:nazmulkazi
attention deficit	CONDITION	1c	1c:nazmulkazi
absent-mindedness	CONDITION	1c	1c:nazmulkazi
self hatred	CONDITION	1c	1c:nazmulkazi
ifs	CONDITION	1c	1c:nazmulkazi
stereotypes	CONDITION	1c	1c:nazmulkazi
afraid of dying	CONDITION	1c	1c:nazmulkazi
stare	CONDITION	1c	1c:nazmulkazi
piles	CONDITION	1c	1c:nazmulkazi
dish	CONDITION	1c	1c:nazmulkazi
prom	CONDITION	1c	1c:nazmulkazi
sci	CONDITION	1c	1c:nazmulkazi
oic	CONDITION	1c	1c:nazmulkazi
pile	CONDITION	1c	1c:nazmulkazi
bid	CONDITION	1c	1c:nazmulkazi
ect	CONDITION	1c	1c:nazmulkazi
tense	CONDITION	1c	1c:nazmulkazi
tense feeling	CONDITION	1c	1c:nazmulkazi
waking night	CONDITION	1c	1c:nazmulkazi
obsession	CONDITION	1c	1c:nazmulkazi
wasted	CONDITION	1c	1c:nazmulkazi
stalk	CONDITION	1c	1c:nazmulkazi
masochism	CONDITION	1c	1c:nazmulkazi
penis	CONDITION	1c	1c:nazmulkazi
crest	CONDITION	1c	1c:nazmulkazi
degenerations	CONDITION	1c	1c:nazmulkazi
plague	CONDITION	1c	1c:nazmulkazi
hiv	CONDITION	1c	1c:nazmulkazi
pan	CONDITION	1c	1c:nazmulkazi
cdc	CONDITION	1c	1c:nazmulkazi
impulsive	CONDITION	1c	1c:nazmulkazi
distant	CONDITION	1c	1c:nazmulkazi
founder	CONDITION	1c	1c:nazmulkazi
des	CONDITION	1c	1c:nazmulkazi
stretches	CONDITION	1c	1c:nazmulkazi
lord	CONDITION	1c	1c:nazmulkazi
apathetic	CONDITION	1c	1c:nazmulkazi
negative thoughts	CONDITION	1c	1c:nazmulkazi
hallucinating	CONDITION	1c	1c:nazmulkazi
melancholic	CONDITION	1c	1c:nazmulkazi
manic	CONDITION	1c	1c:nazmulkazi
ped	CONDITION	1c	1c:nazmulkazi
claustrophobia	CONDITION	1c	1c:nazmulkazi
concrete thinking	CONDITION	1c	1c:nazmulkazi
agrammatica	CONDITION	1c	1c:nazmulkazi
situational depression	CONDITION	1c	1c:nazmulkazi
drinking and driving	CONDITION	1c	1c:nazmulkazi
smothered	CONDITION	1c	1c:nazmulkazi
selects	CONDITION	1c	1c:nazmulkazi
poems	CONDITION	1c	1c:nazmulkazi
mla	CONDITION	1c	1c:nazmulkazi
little person	CONDITION	1c	1c:nazmulkazi
progression	CONDITION	1c	1c:nazmulkazi
degeneration	CONDITION	1c	1c:nazmulkazi
medication interactions	CONDITION	1c	1c:nazmulkazi
stage fright	CONDITION	1c	1c:nazmulkazi
franklin	CONDITION	1c	1c:nazmulkazi
chedda	CONDITION	1c	1c:nazmulkazi
agoraphobia	CONDITION	1c	1c:nazmulkazi
withdrawn	CONDITION	1c	1c:nazmulkazi
depression mental	CONDITION	1c	1c:nazmulkazi
bind	CONDITION	1c	1c:nazmulkazi
aha	CONDITION	1c	1c:nazmulkazi
incompetence	CONDITION	1c	1c:nazmulkazi
epp	CONDITION	1c	1c:nazmulkazi
adverse event	CONDITION	1c	1c:nazmulkazi
nelson	CONDITION	1c	1c:nazmulkazi
coma	CONDITION	1c	1c:nazmulkazi
lcd	CONDITION	1c	1c:nazmulkazi
ssa	CONDITION	1c	1c:nazmulkazi
emotional problems	CONDITION	1c	1c:nazmulkazi
circumstantiality	CONDITION	1c	1c:nazmulkazi
pie	CONDITION	1c	1c:nazmulkazi
rickets	CONDITION	1c	1c:nazmulkazi
harassment	CONDITION	1c	1c:nazmulkazi
roth	CONDITION	1c	1c:nazmulkazi
sociopathy	CONDITION	1c	1c:nazmulkazi
five	CONDITION	1d	1d:simulated
gastritis	CONDITION	1e_eka	1e:eka
urti	CONDITION	1e_eka	1e:eka
sos	CONDITION	1e_eka	1e:eka
diabetes mellitus type 2	CONDITION	1e_eka	1e:eka
chops	CONDITION	1e_eka	1e:eka
l4 spondylolisthesis	CONDITION	1e_eka	1e:eka
uncontrolled asthma	CONDITION	1e_eka	1e:eka
dns	CONDITION	1e_eka	1e:eka
facial swelling	CONDITION	1e_eka	1e:eka
vaginal candidiasis	CONDITION	1e_eka	1e:eka
diabetes mellitus	CONDITION	1e_eka	1e:eka
pneumonitis	CONDITION	1e_eka	1e:eka
stasis dermatitis	CONDITION	1e_eka	1e:eka
ischemic attack	CONDITION	1e_eka	1e:eka
cva	CONDITION	1e_eka	1e:eka
pancytopenia	CONDITION	1e_eka	1e:eka
enteritis	CONDITION	1e_eka	1e:eka
lrti	CONDITION	1e_eka	1e:eka
tinea corporis	CONDITION	1e_eka	1e:eka
gastric ulcer	CONDITION	1e_eka	1e:eka
inattention	CONDITION	1e_eka	1e:eka
functional bowel disorder	CONDITION	1e_eka	1e:eka
breast cancer 3	CONDITION	1e_eka	1e:eka
myoclonic seizures	CONDITION	1e_eka	1e:eka
epileptic spasms	CONDITION	1e_eka	1e:eka
complex partial seizure	CONDITION	1e_eka	1e:eka
hypertriglyceridemia	CONDITION	1e_eka	1e:eka
senile pruritus	CONDITION	1e_eka	1e:eka
ihd	CONDITION	1e_eka	1e:eka
androgenic alopecia	CONDITION	1e_eka	1e:eka
macleod	CONDITION	1e_eka	1e:eka
idiopathic guttate hypomelanosis	CONDITION	1e_eka	1e:eka
accelerated essential hypertension	CONDITION	1e_eka	1e:eka
ebola hemorrhagic fever	CONDITION	1e_eka	1e:eka
astigmatism	CONDITION	1e_eka	1e:eka
male pattern alopecia	CONDITION	1e_eka	1e:eka
haematoma	CONDITION	1e_eka	1e:eka
iliac disease	CONDITION	1e_eka	1e:eka
acute coronary syndrome	CONDITION	1e_eka	1e:eka
lv dysfunction	CONDITION	1e_eka	1e:eka
macular cutaneous amyloidosis	CONDITION	1e_eka	1e:eka
ovarian cyst	CONDITION	1e_eka	1e:eka
amh	CONDITION	1e_eka	1e:eka
mood swing	CONDITION	1e_eka	1e:eka
mumps parotitis	CONDITION	1e_eka	1e:eka
eye infection	CONDITION	1e_eka	1e:eka
sprays	CONDITION	1e_eka	1e:eka
avascular necrosis	CONDITION	1e_eka	1e:eka
nonalcoholic fatty liver	CONDITION	1e_eka	1e:eka
nafld	CONDITION	1e_eka	1e:eka
graves disease	CONDITION	1e_eka	1e:eka
febrile urinary tract infection	CONDITION	1e_eka	1e:eka
liver abscess	CONDITION	1e_eka	1e:eka
otitis externa	CONDITION	1e_eka	1e:eka
spondylolisthesis	CONDITION	1e_eka	1e:eka
hyperlipidemia	CONDITION	1e_eka	1e:eka
lumbar radiculopathy	CONDITION	1e_eka	1e:eka
lower limb cellulitis	CONDITION	1e_eka	1e:eka
post inflammatory hypopigmentation	CONDITION	1e_eka	1e:eka
cad	CONDITION	1e_eka	1e:eka
ckd	CONDITION	1e_eka	1e:eka
parkinson's	CONDITION	1e_eka	1e:eka
edema	CONDITION	1e_eka	1e:eka
reflux esophagitis	CONDITION	1e_eka	1e:eka
irreversible pulpitis	CONDITION	1e_eka	1e:eka
cervical radiculopathy	CONDITION	1e_eka	1e:eka
infertility	CONDITION	1e_eka	1e:eka
otosclerosis	CONDITION	1e_eka	1e:eka
tinea incognita	CONDITION	1e_eka	1e:eka
leaky gut	CONDITION	1e_eka	1e:eka
onychomycosis	CONDITION	1e_eka	1e:eka
allergic pharyngitis	CONDITION	1e_eka	1e:eka
neuropathy	CONDITION	1e_eka	1e:eka
infarction	CONDITION	1e_eka	1e:eka
skin lesion	CONDITION	1e_eka	1e:eka
secondary infertility	CONDITION	1e_eka	1e:eka
painful menstruation	CONDITION	1e_eka	1e:eka
venous stasis	CONDITION	1e_eka	1e:eka
lymphadenopathy	CONDITION	1e_eka	1e:eka
cvd	CONDITION	1e_eka	1e:eka
hirsutism	CONDITION	1e_eka	1e:eka
anhedonia	CONDITION	1e_eka	1e:eka
osteoarthritis of right knee joint	CONDITION	1e_eka	1e:eka
caries active	CONDITION	1e_eka	1e:eka
rta	CONDITION	1e_eka	1e:eka
htn	CONDITION	1e_eka	1e:eka
epistaxis	CONDITION	1e_eka	1e:eka
varicose vein	CONDITION	1e_eka	1e:eka
acute suppurative otitis media	CONDITION	1e_eka	1e:eka
asom	CONDITION	1e_eka	1e:eka
lower limb	CONDITION	1e_eka	1e:eka
lichen planus	CONDITION	1e_eka	1e:eka
collapse	CONDITION	1e_eka	1e:eka
miliaria pustulosa	CONDITION	1e_eka	1e:eka
testis	CONDITION	1e_eka	1e:eka
impulsiveness	CONDITION	1e_eka	1e:eka
thrombocytopenia 3	CONDITION	1e_eka	1e:eka
premature ejaculation	CONDITION	1e_eka	1e:eka
oral candidiasis	CONDITION	1e_eka	1e:eka
nocturia	CONDITION	1e_eka	1e:eka
paroxysmal atrial fibrillation	CONDITION	1e_eka	1e:eka
involuntary urination	CONDITION	1e_eka	1e:eka
acne	CONDITION	1e_eka	1e:eka
alzheimer dementia	CONDITION	1e_eka	1e:eka
sensory neuropathy	CONDITION	1e_eka	1e:eka
bedwetting	CONDITION	1e_eka	1e:eka
post inflammatory hyperpigmentation	CONDITION	1e_eka	1e:eka
dm2	CONDITION	1e_eka	1e:eka
hypermetropia	CONDITION	1e_eka	1e:eka
venous ulcer of leg	CONDITION	1e_eka	1e:eka
chronic spontaneous urticaria	CONDITION	1e_eka	1e:eka
csu	CONDITION	1e_eka	1e:eka
prurigo simplex	CONDITION	1e_eka	1e:eka
cervical spine disease	CONDITION	1e_eka	1e:eka
degenerative	CONDITION	1e_eka	1e:eka
fibroadenoma of breast	CONDITION	1e_eka	1e:eka
myopic astigmatism	CONDITION	1e_eka	1e:eka
haemorrhoids	CONDITION	1e_eka	1e:eka
pityriasis rosea	CONDITION	1e_eka	1e:eka
gastric hyperacidity	CONDITION	1e_eka	1e:eka
extrapulmonary tuberculosis	CONDITION	1e_eka	1e:eka
allergic asthma	CONDITION	1e_eka	1e:eka
fungal dermatitis	CONDITION	1e_eka	1e:eka
loss of hair	CONDITION	1e_eka	1e:eka
acute coryza	CONDITION	1e_eka	1e:eka
retinopathy	CONDITION	1e_eka	1e:eka
fbs	CONDITION	1e_eka	1e:eka
avn	CONDITION	1e_eka	1e:eka
nocturnal enuresis	CONDITION	1e_eka	1e:eka
lichen simplex chronicus	CONDITION	1e_eka	1e:eka
xerosis	CONDITION	1e_eka	1e:eka
atopic	CONDITION	1e_eka	1e:eka
face weakness	CONDITION	1e_eka	1e:eka
mca infarct	CONDITION	1e_eka	1e:eka
seropositive ra	CONDITION	1e_eka	1e:eka
anterior neck swelling	CONDITION	1e_eka	1e:eka
bicuspid aortic valve	CONDITION	1e_eka	1e:eka
cerebrovascular accident	CONDITION	1e_eka	1e:eka
ns1	CONDITION	1e_eka	1e:eka
acute pharyngitis	CONDITION	1e_eka	1e:eka
healed ulcer of right foot	CONDITION	1e_eka	1e:eka
oral ulcerations	CONDITION	1e_eka	1e:eka
modi	CONDITION	1e_eka	1e:eka
ckd stage 2	CONDITION	1e_eka	1e:eka
hypoglycemic episodes	CONDITION	1e_eka	1e:eka
diabetic nephropathy	CONDITION	1e_eka	1e:eka
pedal edema	CONDITION	1e_eka	1e:eka
rbs	CONDITION	1e_eka	1e:eka
idiopathic generalised epilepsy	CONDITION	1e_eka	1e:eka
acute diarrhoea	CONDITION	1e_eka	1e:eka
degenerative spondylolisthesis	CONDITION	1e_eka	1e:eka
stenosis	CONDITION	1e_eka	1e:eka
chronic gastritis	CONDITION	1e_eka	1e:eka
hashimoto's thyroiditis	CONDITION	1e_eka	1e:eka
fdc	CONDITION	1e_eka	1e:eka
rhinopharyngitis	CONDITION	1e_eka	1e:eka
threatened abortion	CONDITION	1e_eka	1e:eka
infected sebaceous cyst	CONDITION	1e_eka	1e:eka
malaria	CONDITION	1e_eka	1e:eka
herpes zoster	CONDITION	1e_eka	1e:eka
infected eczema	CONDITION	1e_eka	1e:eka
dermatosis papulosa nigra	CONDITION	1e_eka	1e:eka
gastroesophageal reflux disease	CONDITION	1e_eka	1e:eka
unstable angina	CONDITION	1e_eka	1e:eka
chronic pulpitis	CONDITION	1e_eka	1e:eka
allergic bronchospasm	CONDITION	1e_eka	1e:eka
vivax malaria	CONDITION	1e_eka	1e:eka
joint inflammation	CONDITION	1e_eka	1e:eka
periorbital hypermelanosis	CONDITION	1e_eka	1e:eka
acute cholecystitis	CONDITION	1e_eka	1e:eka
necrotic	CONDITION	1e_eka	1e:eka
fungal infection	CONDITION	1e_eka	1e:eka
carcinoma	CONDITION	1e_eka	1e:eka
restless legs	CONDITION	1e_eka	1e:eka
cin	CONDITION	1e_eka	1e:eka
amoebic colitis	CONDITION	1e_eka	1e:eka
acs	CONDITION	1e_eka	1e:eka
refractive error	CONDITION	1e_eka	1e:eka
furunculosis of external auditory meatus	CONDITION	1e_eka	1e:eka
polymenorrhea	CONDITION	1e_eka	1e:eka
impacted 8	CONDITION	1e_eka	1e:eka
chronic primary headache	CONDITION	1e_eka	1e:eka
urolithiasis	CONDITION	1e_eka	1e:eka
thrombotic stroke	CONDITION	1e_eka	1e:eka
scabies	CONDITION	1e_eka	1e:eka
tinea incognito	CONDITION	1e_eka	1e:eka
mouth ulcer	CONDITION	1e_eka	1e:eka
diabetic foot	CONDITION	1e_eka	1e:eka
chondromalacia patella	CONDITION	1e_eka	1e:eka
polyarthritis	CONDITION	1e_eka	1e:eka
psp	CONDITION	1e_eka	1e:eka
rls	CONDITION	1e_eka	1e:eka
laryngopharyngeal reflux	CONDITION	1e_eka	1e:eka
chronic rhinosinusitis	CONDITION	1e_eka	1e:eka
lv systolic dysfunction	CONDITION	1e_eka	1e:eka
intertrigo	CONDITION	1e_eka	1e:eka
diabetic radiculopathy	CONDITION	1e_eka	1e:eka
moles	CONDITION	1e_eka	1e:eka
chronic obstructive airways disease	CONDITION	1e_eka	1e:eka
coad	CONDITION	1e_eka	1e:eka
discitis	CONDITION	1e_eka	1e:eka
chronic rhinitis	CONDITION	1e_eka	1e:eka
multiple joint pain	CONDITION	1e_eka	1e:eka
gastro esophageal reflux disease	CONDITION	1e_eka	1e:eka
morbid obesity	CONDITION	1e_eka	1e:eka
adhesive capsulitis of shoulder	CONDITION	1e_eka	1e:eka
prurigo	CONDITION	1e_eka	1e:eka
recurrent uti	CONDITION	1e_eka	1e:eka
obstructive sleep apnoea syndrome	CONDITION	1e_eka	1e:eka
bleeding from nose	CONDITION	1e_eka	1e:eka
benign paroxysmal positional vertigo	CONDITION	1e_eka	1e:eka
bppv	CONDITION	1e_eka	1e:eka
atopic dermatitis	CONDITION	1e_eka	1e:eka
coronary artery disease	CONDITION	1e_eka	1e:eka
hypoalbuminemia	CONDITION	1e_eka	1e:eka
chronic adenotonsillitis	CONDITION	1e_eka	1e:eka
urine incontinence	CONDITION	1e_eka	1e:eka
drowsiness	CONDITION	1e_eka	1e:eka
otomycosis	CONDITION	1e_eka	1e:eka
polio	CONDITION	1e_eka	1e:eka
neuropathy due to diabetes mellitus	CONDITION	1e_eka	1e:eka
chronic pain	CONDITION	1e_eka	1e:eka
silent mi	CONDITION	1e_eka	1e:eka
enterocolitis	CONDITION	1e_eka	1e:eka
fixed drug eruption	CONDITION	1e_eka	1e:eka
cluster headache	CONDITION	1e_eka	1e:eka
paroxysmal nocturnal dyspnea	CONDITION	1e_eka	1e:eka
migraine without aura	CONDITION	1e_eka	1e:eka
dcm	CONDITION	1e_eka	1e:eka
nasal catarrh	CONDITION	1e_eka	1e:eka
ischaemic heart disease	CONDITION	1e_eka	1e:eka
seborrhea capitis	CONDITION	1e_eka	1e:eka
infarct	CONDITION	1e_eka	1e:eka
left branch bundle block	CONDITION	1e_eka	1e:eka
cirrhosis of liver	CONDITION	1e_eka	1e:eka
rti	CONDITION	1e_eka	1e:eka
bronchial asthma	CONDITION	1e_eka	1e:eka
cholecystitis	CONDITION	1e_eka	1e:eka
ringworm	CONDITION	1e_eka	1e:eka
cholelithiasis	CONDITION	1e_eka	1e:eka
disseminated tb	CONDITION	1e_eka	1e:eka
msd	CONDITION	1e_eka	1e:eka
polycystic ovarian syndrome	CONDITION	1e_eka	1e:eka
pangastritis	CONDITION	1e_eka	1e:eka
chronic idiopathic urticaria	CONDITION	1e_eka	1e:eka
vertebral compression fracture	CONDITION	1e_eka	1e:eka
pyelonephritis	CONDITION	1e_eka	1e:eka
elevated blood pressure	CONDITION	1e_eka	1e:eka
dry eczema	CONDITION	1e_eka	1e:eka
nonunion fracture	CONDITION	1e_eka	1e:eka
cts	CONDITION	1e_eka	1e:eka
primary hypothyroidism	CONDITION	1e_eka	1e:eka
skin infection	CONDITION	1e_eka	1e:eka
renal	CONDITION	1e_eka	1e:eka
de quervain's disease	CONDITION	1e_eka	1e:eka
hoga	CONDITION	1e_eka	1e:eka
insect bite reaction	CONDITION	1e_eka	1e:eka
tension type headache	CONDITION	1e_eka	1e:eka
lvh	CONDITION	1e_eka	1e:eka
mesenteric lymphadenitis	CONDITION	1e_eka	1e:eka
herpes	CONDITION	1e_eka	1e:eka
costen's syndrome	CONDITION	1e_eka	1e:eka
tinea unguium	CONDITION	1e_eka	1e:eka
pcm	CONDITION	1e_eka	1e:eka
schambergs disease	CONDITION	1e_eka	1e:eka
referential thinking	CONDITION	1e_eka	1e:eka
folliculitis	CONDITION	1e_eka	1e:eka
otitis media	CONDITION	1e_eka	1e:eka
glossitis	CONDITION	1e_eka	1e:eka
otitis media with effusion	CONDITION	1e_eka	1e:eka
anxiety hyperventilation	CONDITION	1e_eka	1e:eka
comedonal acne	CONDITION	1e_eka	1e:eka
aphthous ulcer	CONDITION	1e_eka	1e:eka
disorder of inner ear	CONDITION	1e_eka	1e:eka
ringing in ears	CONDITION	1e_eka	1e:eka
mental disorder	CONDITION	1e_eka	1e:eka
hallucinations	CONDITION	1e_eka	1e:eka
delusions	CONDITION	1e_eka	1e:eka
chronic periodontitis	CONDITION	1e_eka	1e:eka
pulpitis	CONDITION	1e_eka	1e:eka
ameloblastic carcinoma	CONDITION	1e_eka	1e:eka
scc	CONDITION	1e_eka	1e:eka
upper limb	CONDITION	1e_eka	1e:eka
maxillary sinus	CONDITION	1e_eka	1e:eka
nutritional deficiencies	CONDITION	1e_eka	1e:eka
liver damage	CONDITION	1e_eka	1e:eka
adrenal hyperplasia	CONDITION	1e_eka	1e:eka
pelvis	CONDITION	1e_eka	1e:eka
thyroid gland	CONDITION	1e_eka	1e:eka
recurrent oral ulceration	CONDITION	1e_eka	1e:eka
genital ulceration	CONDITION	1e_eka	1e:eka
pseudofolliculitis	CONDITION	1e_eka	1e:eka
typhoid fever	CONDITION	1e_eka	1e:eka
myxoma	CONDITION	1e_eka	1e:eka
steroid-induced hyperglycemia	CONDITION	1e_eka	1e:eka
adverse reactions	CONDITION	1e_eka	1e:eka
statin-induced myopathy	CONDITION	1e_eka	1e:eka
salmonella	CONDITION	1e_eka	1e:eka
dysphagia	CONDITION	1e_eka	1e:eka
vertigo	CONDITION	1e_eka	1e:eka
arrhythmia	CONDITION	1e_eka	1e:eka
optic nerve inflammation	CONDITION	1e_eka	1e:eka
hypersensitivity	CONDITION	1e_eka	1e:eka
optic neuritis	CONDITION	1e_eka	1e:eka
intramedullary abscess	CONDITION	1e_eka	1e:eka
spinal cord	CONDITION	1e_eka	1e:eka
distention	CONDITION	1e_eka	1e:eka
peutz-jeghers polyposis	CONDITION	1e_eka	1e:eka
intussusception	CONDITION	1e_eka	1e:eka
moderate mitral regurgitation	CONDITION	1e_eka	1e:eka
asystolic	CONDITION	1e_eka	1e:eka
alzheimer	CONDITION	1e_eka	1e:eka
parasitic infections	CONDITION	1e_eka	1e:eka
descending colon	CONDITION	1e_eka	1e:eka
ascites	CONDITION	1e_eka	1e:eka
cord compression	CONDITION	1e_eka	1e:eka
acid indigestion	CONDITION	1e_eka	1e:eka
soft palate	CONDITION	1e_eka	1e:eka
bleeding wounds	CONDITION	1e_eka	1e:eka
respiratory diseases	CONDITION	1e_eka	1e:eka
allergic conditions	CONDITION	1e_eka	1e:eka
rheumatic disorder	CONDITION	1e_eka	1e:eka
spontaneous abortion	CONDITION	1e_eka	1e:eka
dysfunctional uterine bleeding	CONDITION	1e_eka	1e:eka
skin allergy	CONDITION	1e_eka	1e:eka
apathy	CONDITION	1e_eka	1e:eka
sclera	CONDITION	1e_eka	1e:eka
pain menstrual	CONDITION	1e_eka	1e:eka
acetaminophen allergy	CONDITION	1e_eka	1e:eka
dust allergy	CONDITION	1e_eka	1e:eka
hbv	CONDITION	1e_eka	1e:eka
primary biliary cirrhosis	CONDITION	1e_eka	1e:eka
severe liver disease	CONDITION	1e_eka	1e:eka
thrombocythemia	CONDITION	1e_eka	1e:eka
depression anxiety disorder	CONDITION	1e_eka	1e:eka
benign prostatic hyperplasia	CONDITION	1e_eka	1e:eka
oral ulcers	CONDITION	1e_eka	1e:eka
proteinuria	CONDITION	1e_eka	1e:eka
extragastrointestinal stromal tumor	CONDITION	1e_eka	1e:eka
hay fever conjunctivitis	CONDITION	1e_eka	1e:eka
blindness	CONDITION	1e_eka	1e:eka
pulmonary arterial hypertension	CONDITION	1e_eka	1e:eka
seasonal rhinitis	CONDITION	1e_eka	1e:eka
epileptics	CONDITION	1e_eka	1e:eka
facial paralysis	CONDITION	1e_eka	1e:eka
mca infarction	CONDITION	1e_eka	1e:eka
herpes zoster infection	CONDITION	1e_eka	1e:eka
allergy to mandelic acid	CONDITION	1e_eka	1e:eka
obsessive-compulsive disorder	CONDITION	1e_eka	1e:eka
fungal infections of skin	CONDITION	1e_eka	1e:eka
arrest	CONDITION	1e_eka	1e:eka
atrioventricular conduction block	CONDITION	1e_eka	1e:eka
asystole	CONDITION	1e_eka	1e:eka
dysmenorrhea	CONDITION	1e_eka	1e:eka
early pregnancy	CONDITION	1e_eka	1e:eka
gonorrhea	CONDITION	1e_eka	1e:eka
consolidation of lung	CONDITION	1e_eka	1e:eka
nutritional imbalance	CONDITION	1e_eka	1e:eka
consumption	CONDITION	1e_eka	1e:eka
fallopian tube	CONDITION	1e_eka	1e:eka
sigmoid colon	CONDITION	1e_eka	1e:eka
opacity	CONDITION	1e_eka	1e:eka
posterior mediastinum	CONDITION	1e_eka	1e:eka
esophagus	CONDITION	1e_eka	1e:eka
renal cell carcinoma	CONDITION	1e_eka	1e:eka
carcinoma liver	CONDITION	1e_eka	1e:eka
kidney cancer	CONDITION	1e_eka	1e:eka
tumor growth	CONDITION	1e_eka	1e:eka
fibroepithelial polyps	CONDITION	1e_eka	1e:eka
ureter	CONDITION	1e_eka	1e:eka
nasopharynx	CONDITION	1e_eka	1e:eka
mass lesion	CONDITION	1e_eka	1e:eka
