term	category	first_tier	first_source
ilaprazole	DRUG	1e_eka	1e:eka
mesterolone	DRUG	1e_eka	1e:eka
fradiomycin	DRUG	1e_eka	1e:eka
donepezil	DRUG	1e_eka	1e:eka
dexrabeprazole	DRUG	1e_eka	1e:eka
thyrox	DRUG	1e_eka	1e:eka
bean	DRUG	1e_eka	1e:eka
iodine	DRUG	1e_eka	1e:eka
sitagliptin	DRUG	1e_eka	1e:eka
acyclovir	DRUG	1e_eka	1e:eka
chromium picolinate	DRUG	1e_eka	1e:eka
caladryl lotion	DRUG	1e_eka	1e:eka
zantac 150 tablets	DRUG	1e_eka	1e:eka
ipca	DRUG	1e_eka	1e:eka
face wash	DRUG	1e_eka	1e:eka
bronchospasmin	DRUG	1e_eka	1e:eka
olmesartan	DRUG	1e_eka	1e:eka
montair	DRUG	1e_eka	1e:eka
atarax 25mg tablet	DRUG	1e_eka	1e:eka
calcimax	DRUG	1e_eka	1e:eka
benzonatate	DRUG	1e_eka	1e:eka
febuxostat	DRUG	1e_eka	1e:eka
fluvoxamine	DRUG	1e_eka	1e:eka
ovastat	DRUG	1e_eka	1e:eka
butenafine	DRUG	1e_eka	1e:eka
carnitor	DRUG	1e_eka	1e:eka
coal tar	DRUG	1e_eka	1e:eka
cefalexin	DRUG	1e_eka	1e:eka
alpha lipoic acid	DRUG	1e_eka	1e:eka
erdosteine	DRUG	1e_eka	1e:eka
cordarone	DRUG	1e_eka	1e:eka
ropinirole	DRUG	1e_eka	1e:eka
januvia 50mg tablet	DRUG	1e_eka	1e:eka
s 10	DRUG	1e_eka	1e:eka
pyridoxine	DRUG	1e_eka	1e:eka
nizatidine	DRUG	1e_eka	1e:eka
levocarnitine	DRUG	1e_eka	1e:eka
sofalcone	DRUG	1e_eka	1e:eka
aspirin 75mg tablet	DRUG	1e_eka	1e:eka
augmentin	DRUG	1e_eka	1e:eka
magnesium valproate	DRUG	1e_eka	1e:eka
norpyridostigmine	DRUG	1e_eka	1e:eka
sinus pain	DRUG	1e_eka	1e:eka
brilinta 90mg tablet	DRUG	1e_eka	1e:eka
seloken	DRUG	1e_eka	1e:eka
ritodrine	DRUG	1e_eka	1e:eka
sodium picosulfate	DRUG	1e_eka	1e:eka
oxetacaine	DRUG	1e_eka	1e:eka
dca	DRUG	1e_eka	1e:eka
clarithromycin er	DRUG	1e_eka	1e:eka
alpha cyclodextrin	DRUG	1e_eka	1e:eka
stemetil	DRUG	1e_eka	1e:eka
tulobuterol	DRUG	1e_eka	1e:eka
halcinonide	DRUG	1e_eka	1e:eka
methylprednisolone	DRUG	1e_eka	1e:eka
mecetronium	DRUG	1e_eka	1e:eka
docosahexanoic acid	DRUG	1e_eka	1e:eka
minophylline	DRUG	1e_eka	1e:eka
oxytocin	DRUG	1e_eka	1e:eka
erenumab	DRUG	1e_eka	1e:eka
rablet	DRUG	1e_eka	1e:eka
thiamine	DRUG	1e_eka	1e:eka
isoflurane	DRUG	1e_eka	1e:eka
vonoprazan	DRUG	1e_eka	1e:eka
vascoril	DRUG	1e_eka	1e:eka
zolpidem	DRUG	1e_eka	1e:eka
prochlorpromazine	DRUG	1e_eka	1e:eka
k 4	DRUG	1e_eka	1e:eka
glynase	DRUG	1e_eka	1e:eka
rybelsus	DRUG	1e_eka	1e:eka
gpc 100	DRUG	1e_eka	1e:eka
flexon	DRUG	1e_eka	1e:eka
galvus	DRUG	1e_eka	1e:eka
betadine	DRUG	1e_eka	1e:eka
atendia	DRUG	1e_eka	1e:eka
r-lansoprazole	DRUG	1e_eka	1e:eka
tenivac	DRUG	1e_eka	1e:eka
budecort	DRUG	1e_eka	1e:eka
prucalopride	DRUG	1e_eka	1e:eka
zuclopenthixol	DRUG	1e_eka	1e:eka
terbinafine	DRUG	1e_eka	1e:eka
forxiga	DRUG	1e_eka	1e:eka
ismo 20 tablet	DRUG	1e_eka	1e:eka
mucaine	DRUG	1e_eka	1e:eka
uaa tablet	DRUG	1e_eka	1e:eka
centchroman	DRUG	1e_eka	1e:eka
doxapram	DRUG	1e_eka	1e:eka
l-bupivacaine	DRUG	1e_eka	1e:eka
gluconorm	DRUG	1e_eka	1e:eka
zoderm	DRUG	1e_eka	1e:eka
mecobalamin	DRUG	1e_eka	1e:eka
lubiprostone	DRUG	1e_eka	1e:eka
detamethasone	DRUG	1e_eka	1e:eka
triamcinolone	DRUG	1e_eka	1e:eka
isoxsuprine	DRUG	1e_eka	1e:eka
bupropion	DRUG	1e_eka	1e:eka
obeticholic acid	DRUG	1e_eka	1e:eka
gliclazide	DRUG	1e_eka	1e:eka
loperamide	DRUG	1e_eka	1e:eka
amaryl 2mg tablet	DRUG	1e_eka	1e:eka
cauliflower	DRUG	1e_eka	1e:eka
broccoli	DRUG	1e_eka	1e:eka
levomilnacipran	DRUG	1e_eka	1e:eka
diamox 250mg tablet	DRUG	1e_eka	1e:eka
tretinoin	DRUG	1e_eka	1e:eka
drotin	DRUG	1e_eka	1e:eka
mixtard	DRUG	1e_eka	1e:eka
d-400 international units	DRUG	1e_eka	1e:eka
apple	DRUG	1e_eka	1e:eka
melitracen	DRUG	1e_eka	1e:eka
based products	DRUG	1e_eka	1e:eka
amtolmetin guacil	DRUG	1e_eka	1e:eka
pah	DRUG	1e_eka	1e:eka
miglitol	DRUG	1e_eka	1e:eka
sallaki	DRUG	1e_eka	1e:eka
doxy	DRUG	1e_eka	1e:eka
aceclofenac	DRUG	1e_eka	1e:eka
choline	DRUG	1e_eka	1e:eka
walnuts	DRUG	1e_eka	1e:eka
flaxseed	DRUG	1e_eka	1e:eka
almond	DRUG	1e_eka	1e:eka
iodoquinol	DRUG	1e_eka	1e:eka
methoxsalen	DRUG	1e_eka	1e:eka
minoxidil	DRUG	1e_eka	1e:eka
cefepime	DRUG	1e_eka	1e:eka
meloxicam	DRUG	1e_eka	1e:eka
satranidazole	DRUG	1e_eka	1e:eka
acotiamide	DRUG	1e_eka	1e:eka
oxyphenonium	DRUG	1e_eka	1e:eka
berythromycin	DRUG	1e_eka	1e:eka
refresh tears	DRUG	1e_eka	1e:eka
dos	DRUG	1e_eka	1e:eka
famciclovir	DRUG	1e_eka	1e:eka
eslicarbazepine	DRUG	1e_eka	1e:eka
olanzapine	DRUG	1e_eka	1e:eka
zoledronic acid	DRUG	1e_eka	1e:eka
vitamin e cream	DRUG	1e_eka	1e:eka
indinavir	DRUG	1e_eka	1e:eka
terizidon	DRUG	1e_eka	1e:eka
mefloquine	DRUG	1e_eka	1e:eka
calprazolam	DRUG	1e_eka	1e:eka
glyxambi	DRUG	1e_eka	1e:eka
linezolid	DRUG	1e_eka	1e:eka
hydroxyquinolines	DRUG	1e_eka	1e:eka
octreotide	DRUG	1e_eka	1e:eka
acetate	DRUG	1e_eka	1e:eka
retinol	DRUG	1e_eka	1e:eka
betavert	DRUG	1e_eka	1e:eka
biapenem	DRUG	1e_eka	1e:eka
chymotrypsin	DRUG	1e_eka	1e:eka
pineapple extract	DRUG	1e_eka	1e:eka
niacinamide	DRUG	1e_eka	1e:eka
glycopyrrolate	DRUG	1e_eka	1e:eka
dextropropoxyphene	DRUG	1e_eka	1e:eka
fenticonazole	DRUG	1e_eka	1e:eka
difloxacin	DRUG	1e_eka	1e:eka
prednisol	DRUG	1e_eka	1e:eka
zileuton	DRUG	1e_eka	1e:eka
tolperisone	DRUG	1e_eka	1e:eka
atosiban	DRUG	1e_eka	1e:eka
vilazodone	DRUG	1e_eka	1e:eka
glycine	DRUG	1e_eka	1e:eka
diclofenac	DRUG	1e_eka	1e:eka
librax	DRUG	1e_eka	1e:eka
rosiglitazone	DRUG	1e_eka	1e:eka
allegra 180mg tablet	DRUG	1e_eka	1e:eka
bifonazole	DRUG	1e_eka	1e:eka
beclometasone	DRUG	1e_eka	1e:eka
eltroxin 100mcg tablet	DRUG	1e_eka	1e:eka
rivotril	DRUG	1e_eka	1e:eka
numoclobemide	DRUG	1e_eka	1e:eka
pyritinol	DRUG	1e_eka	1e:eka
tinidazole	DRUG	1e_eka	1e:eka
lamivudine	DRUG	1e_eka	1e:eka
cidofovir	DRUG	1e_eka	1e:eka
safinamide	DRUG	1e_eka	1e:eka
encelin	DRUG	1e_eka	1e:eka
green tea	DRUG	1e_eka	1e:eka
entacapone	DRUG	1e_eka	1e:eka
crizanlizumab	DRUG	1e_eka	1e:eka
itopride	DRUG	1e_eka	1e:eka
dalacin c	DRUG	1e_eka	1e:eka
adapalene	DRUG	1e_eka	1e:eka
dicyclomine	DRUG	1e_eka	1e:eka
levalbuterol	DRUG	1e_eka	1e:eka
lulifin	DRUG	1e_eka	1e:eka
arteether	DRUG	1e_eka	1e:eka
noscapine	DRUG	1e_eka	1e:eka
dimethylergometrin	DRUG	1e_eka	1e:eka
amikacin sulphate	DRUG	1e_eka	1e:eka
urispas 200mg tablet	DRUG	1e_eka	1e:eka
thiamine nitrate	DRUG	1e_eka	1e:eka
strontium chloride	DRUG	1e_eka	1e:eka
citrus fruit	DRUG	1e_eka	1e:eka
rofecoxib	DRUG	1e_eka	1e:eka
ulifloxacin	DRUG	1e_eka	1e:eka
treosulfan	DRUG	1e_eka	1e:eka
cefpirome	DRUG	1e_eka	1e:eka
house dust	DRUG	1e_eka	1e:eka
clopidogrel 75mg tablet	DRUG	1e_eka	1e:eka
resveratrol	DRUG	1e_eka	1e:eka
calcium channel blocker	DRUG	1e_eka	1e:eka
statins	DRUG	1e_eka	1e:eka
pain medicine	DRUG	1e_eka	1e:eka
sulfonylureas	DRUG	1e_eka	1e:eka
rbc	DRUG	1e_eka	1e:eka
analgesics	DRUG	1e_eka	1e:eka
beta-blockers	DRUG	1e_eka	1e:eka
fig	DRUG	1e_eka	1e:eka
antibacterial	DRUG	1e_eka	1e:eka
ethambutol	DRUG	1e_eka	1e:eka
flatulex	DRUG	1e_eka	1e:eka
pioglitazone	DRUG	1e_eka	1e:eka
antiparasitic	DRUG	1e_eka	1e:eka
ivercide	DRUG	1e_eka	1e:eka
biafine	DRUG	1e_eka	1e:eka
sedatives	DRUG	1e_eka	1e:eka
prenatal care	DRUG	1e_eka	1e:eka
anti-thyroid agents	DRUG	1e_eka	1e:eka
neo-mercazole	DRUG	1e_eka	1e:eka
phosphatidyl choline	DRUG	1e_eka	1e:eka
antiviral agent	DRUG	1e_eka	1e:eka
entecavir	DRUG	1e_eka	1e:eka
dok 100mg tablet	DRUG	1e_eka	1e:eka
benzodiazepines	DRUG	1e_eka	1e:eka
toothache	DRUG	1e_eka	1e:eka
antifungal	DRUG	1e_eka	1e:eka
t-98	DRUG	1e_eka	1e:eka
anti-epileptic	DRUG	1e_eka	1e:eka
platelet-reducing agent	DRUG	1e_eka	1e:eka
anagrelide	DRUG	1e_eka	1e:eka
brufen	DRUG	1e_eka	1e:eka
adrenergic antagonist	DRUG	1e_eka	1e:eka
amg 650	DRUG	1e_eka	1e:eka
madopar 250	DRUG	1e_eka	1e:eka
red blood cell	DRUG	1e_eka	1e:eka
denosine	DRUG	1e_eka	1e:eka
trh 40mg tablet	DRUG	1e_eka	1e:eka
selective serotonin reuptake inhibitor	DRUG	1e_eka	1e:eka
pea	DRUG	1e_eka	1e:eka
dexibuprofen	DRUG	1e_eka	1e:eka
famotidine 20mg tablet	DRUG	1e_eka	1e:eka
cortisol	DRUG	1e_eka	1e:eka
fats	DRUG	1e_eka	1e:eka
lafutidine	DRUG	1e_eka	1e:eka
kinase inhibitor	DRUG	1e_eka	1e:eka
sorafenib	DRUG	1e_eka	1e:eka
pca	DRUG	1e_eka	1e:eka
normalip	DRUG	1e_eka	1e:eka
hemoglobin	DRUG	1e_eka	1e:eka
glycate	DRUG	1e_eka	1e:eka
tenormin	DRUG	1e_eka	1e:eka
antiplatelet	DRUG	1e_eka	1e:eka
vasodilator	DRUG	1e_eka	1e:eka
oxyfedrine	DRUG	1e_eka	1e:eka
angiotensin ii receptor blocker	DRUG	1e_eka	1e:eka
telmisartan and amlodipine	DRUG	1e_eka	1e:eka
total thyroxine	DRUG	1e_eka	1e:eka
testosterone cypionate injection	DRUG	1e_eka	1e:eka
testosterone	DRUG	1e_eka	1e:eka
comox 480mg tablet	DRUG	1e_eka	1e:eka
pancreatic	DRUG	1e_eka	1e:eka
serutan	DRUG	1e_eka	1e:eka
enzymes	DRUG	1e_eka	1e:eka
nucort	DRUG	1e_eka	1e:eka
sedative	DRUG	1e_eka	1e:eka
epoprostenol	DRUG	1e_eka	1e:eka
prostaglandins	DRUG	1e_eka	1e:eka
anti-arrhythmic	DRUG	1e_eka	1e:eka
restora	DRUG	1e_eka	1e:eka
acetohexamide	DRUG	1e_eka	1e:eka
antipsychotic	DRUG	1e_eka	1e:eka
mag-g 500mg tablet	DRUG	1e_eka	1e:eka
dexamethasone intravitreal implant	DRUG	1e_eka	1e:eka
pulmonext	DRUG	1e_eka	1e:eka
muscarinic antagonist	DRUG	1e_eka	1e:eka
motion sickness	DRUG	1e_eka	1e:eka
antihistaminic	DRUG	1e_eka	1e:eka
diphen	DRUG	1e_eka	1e:eka
nervous system	DRUG	1e_eka	1e:eka
pentobarbital	DRUG	1e_eka	1e:eka
aldactone	DRUG	1e_eka	1e:eka
chlorhexidine	DRUG	1e_eka	1e:eka
nitrate	DRUG	1e_eka	1e:eka
antiarrhythmic	DRUG	1e_eka	1e:eka
mexiletine	DRUG	1e_eka	1e:eka
oyster	DRUG	1e_eka	1e:eka
channel blockers	DRUG	1e_eka	1e:eka
soybean	DRUG	1e_eka	1e:eka
tricyclic antidepressant	DRUG	1e_eka	1e:eka
noradrenaline	DRUG	1e_eka	1e:eka
mianserin	DRUG	1e_eka	1e:eka
mango	DRUG	1e_eka	1e:eka
beta-blocker	DRUG	1e_eka	1e:eka
propranolol	DRUG	1e_eka	1e:eka
kinase inhibitors	DRUG	1e_eka	1e:eka
lenvatinib	DRUG	1e_eka	1e:eka
cet	DRUG	1e_eka	1e:eka
m 15	DRUG	1e_eka	1e:eka
antiallergic	DRUG	1e_eka	1e:eka
vitamin b	DRUG	1e_eka	1e:eka
nitrite	DRUG	1e_eka	1e:eka
fiber	DRUG	1e_eka	1e:eka
carbono	DRUG	1e_eka	1e:eka
nonsteroidal anti-inflammatory drug	DRUG	1e_eka	1e:eka
trisalicylate	DRUG	1e_eka	1e:eka
nsaid	DRUG	1e_eka	1e:eka
local anesthetic	DRUG	1e_eka	1e:eka
mepivacaine	DRUG	1e_eka	1e:eka
topical corticosteroid	DRUG	1e_eka	1e:eka
atypical antipsychotic	DRUG	1e_eka	1e:eka
aramisulpride	DRUG	1e_eka	1e:eka
l-triiodothyronine	DRUG	1e_eka	1e:eka
cholinesterase inhibitor	DRUG	1e_eka	1e:eka
acetylcholine	DRUG	1e_eka	1e:eka
ambenonium	DRUG	1e_eka	1e:eka
chloride	DRUG	1e_eka	1e:eka
hydroxym	DRUG	1e_eka	1e:eka
pirbuterol acetate	DRUG	1e_eka	1e:eka
januvia 25mg tablet	DRUG	1e_eka	1e:eka
diabetes medicines	DRUG	1e_eka	1e:eka
electrolyte	DRUG	1e_eka	1e:eka
mucin	DRUG	1e_eka	1e:eka
nolvadex 10mg tablet	DRUG	1e_eka	1e:eka
anti-estrogens	DRUG	1e_eka	1e:eka
verticalm	DRUG	1e_eka	1e:eka
histidine	DRUG	1e_eka	1e:eka
yeast	DRUG	1e_eka	1e:eka
anesthetic	DRUG	1e_eka	1e:eka
atenolol	DRUG	1e_eka	1e:eka
nicardipine	DRUG	1e_eka	1e:eka
pyridium 100mg tablet	DRUG	1e_eka	1e:eka
immunosuppressive	DRUG	1e_eka	1e:eka
zoldem	DRUG	1e_eka	1e:eka
selenium	DRUG	1e_eka	1e:eka
emflaza 6mg tablet	DRUG	1e_eka	1e:eka
barbiturate	DRUG	1e_eka	1e:eka
carbonyl iron	DRUG	1e_eka	1e:eka
cepazine	DRUG	1e_eka	1e:eka
valsartan	DRUG	1e_eka	1e:eka
astero	DRUG	1e_eka	1e:eka
messengers	DRUG	1e_eka	1e:eka
antiviral	DRUG	1e_eka	1e:eka
bile acid sequestrant	DRUG	1e_eka	1e:eka
cholestyramine resin	DRUG	1e_eka	1e:eka
zita	DRUG	1e_eka	1e:eka
anticoagulant	DRUG	1e_eka	1e:eka
risperdal 1mg tablet	DRUG	1e_eka	1e:eka
tt4	DRUG	1e_eka	1e:eka
progesterone	DRUG	1e_eka	1e:eka
cloperidone	DRUG	1e_eka	1e:eka
nvp	DRUG	1e_eka	1e:eka
vita s forte	DRUG	1e_eka	1e:eka
galega	DRUG	1e_eka	1e:eka
antimicrobial	DRUG	1e_eka	1e:eka
antiseptics	DRUG	1e_eka	1e:eka
msm 1000mg tablet	DRUG	1e_eka	1e:eka
intravenous drug	DRUG	1e_eka	1e:eka
cocoa	DRUG	1e_eka	1e:eka
ibu 400mg tablet	DRUG	1e_eka	1e:eka
adefovir dipivoxil	DRUG	1e_eka	1e:eka
adefovir	DRUG	1e_eka	1e:eka
immunosuppressants	DRUG	1e_eka	1e:eka
liver stomach	DRUG	1e_eka	1e:eka
metrogyl	DRUG	1e_eka	1e:eka
zide 50mg tablet	DRUG	1e_eka	1e:eka
eliquis 5mg tablet	DRUG	1e_eka	1e:eka
tetanus	DRUG	1e_eka	1e:eka
atracurium	DRUG	1e_eka	1e:eka
adjuvant	DRUG	1e_eka	1e:eka
gatifloxacin	DRUG	1e_eka	1e:eka
anabolic steroid	DRUG	1e_eka	1e:eka
red blood cells	DRUG	1e_eka	1e:eka
nandrolone	DRUG	1e_eka	1e:eka
conjugate vaccine	DRUG	1e_eka	1e:eka
cfx	DRUG	1e_eka	1e:eka
ibu 800mg tablet	DRUG	1e_eka	1e:eka
gonadotropins	DRUG	1e_eka	1e:eka
clomiphene	DRUG	1e_eka	1e:eka
carbidopa	DRUG	1e_eka	1e:eka
levodopa	DRUG	1e_eka	1e:eka
carbamazepine 300 mg	DRUG	1e_eka	1e:eka
gabapentin 300 mg	DRUG	1e_eka	1e:eka
dep	DRUG	1e_eka	1e:eka
ifosfamide	DRUG	1e_eka	1e:eka
doxorubicinol	DRUG	1e_eka	1e:eka
nicotinic acid	DRUG	1e_eka	1e:eka
strawberry	DRUG	1e_eka	1e:eka
beta blockers	DRUG	1e_eka	1e:eka
vilanol	DRUG	1e_eka	1e:eka
nitrofurantoin 100mg tablet	DRUG	1e_eka	1e:eka
opioid analgesic	DRUG	1e_eka	1e:eka
oxymorphone	DRUG	1e_eka	1e:eka
deoxyribonuclease	DRUG	1e_eka	1e:eka
doxercalciferol	DRUG	1e_eka	1e:eka
rhdnase	DRUG	1e_eka	1e:eka
fortesta	DRUG	1e_eka	1e:eka
phenelzine	DRUG	1e_eka	1e:eka
maoi	DRUG	1e_eka	1e:eka
etelcalcetide	DRUG	1e_eka	1e:eka
terbinex	DRUG	1e_eka	1e:eka
singulair 10mg tablet	DRUG	1e_eka	1e:eka
melamin	DRUG	1e_eka	1e:eka
edta	DRUG	1e_eka	1e:eka
nepafenac ophthalmic	DRUG	1e_eka	1e:eka
nepafenac	DRUG	1e_eka	1e:eka
cough suppressant	DRUG	1e_eka	1e:eka
hydrocodone	DRUG	1e_eka	1e:eka
narcotic	DRUG	1e_eka	1e:eka
d-chlorpheniramine	DRUG	1e_eka	1e:eka
local anesthesia	DRUG	1e_eka	1e:eka
msm	DRUG	1e_eka	1e:eka
scm	DRUG	1e_eka	1e:eka
is 23	DRUG	1e_eka	1e:eka
pradaxa 110mg capsule	DRUG	1e_eka	1e:eka
benzodiazepine	DRUG	1e_eka	1e:eka
clorazepate	DRUG	1e_eka	1e:eka
derivative v	DRUG	1e_eka	1e:eka
retinoid	DRUG	1e_eka	1e:eka
rivastigmine	DRUG	1e_eka	1e:eka
anxiolytics	DRUG	1e_eka	1e:eka
other opioids	DRUG	1e_eka	1e:eka
alpha-glucosidase	DRUG	1e_eka	1e:eka
hepatitis b surface antigen	DRUG	1e_eka	1e:eka
anticholinergic agent	DRUG	1e_eka	1e:eka
trihexyphenidyl	DRUG	1e_eka	1e:eka
luminal	DRUG	1e_eka	1e:eka
lmca	DRUG	1e_eka	1e:eka
cap 100	DRUG	1e_eka	1e:eka
nimodipine	DRUG	1e_eka	1e:eka
garenoxacin mesylate	DRUG	1e_eka	1e:eka
quinolone antibiotic	DRUG	1e_eka	1e:eka
garenoxacin	DRUG	1e_eka	1e:eka
antithrombotic agent	DRUG	1e_eka	1e:eka
eptifibatide	DRUG	1e_eka	1e:eka
triazolam	DRUG	1e_eka	1e:eka
l 2	DRUG	1e_eka	1e:eka
xarelto 15mg tablet	DRUG	1e_eka	1e:eka
belladonna alkaloid	DRUG	1e_eka	1e:eka
hyoscyamine	DRUG	1e_eka	1e:eka
peppermint	DRUG	1e_eka	1e:eka
laxative	DRUG	1e_eka	1e:eka
ibu 600mg tablet	DRUG	1e_eka	1e:eka
epilex	DRUG	1e_eka	1e:eka
angiotensin	DRUG	1e_eka	1e:eka
fosinopril	DRUG	1e_eka	1e:eka
insulin analogue	DRUG	1e_eka	1e:eka
insulin lispro	DRUG	1e_eka	1e:eka
arava 10mg tablet	DRUG	1e_eka	1e:eka
meropenem	DRUG	1e_eka	1e:eka
m-prednisolone	DRUG	1e_eka	1e:eka
prostaglandin analog	DRUG	1e_eka	1e:eka
bimatoprost	DRUG	1e_eka	1e:eka
ace inhibitors	DRUG	1e_eka	1e:eka
anticholinergic	DRUG	1e_eka	1e:eka
belladonna	DRUG	1e_eka	1e:eka
ergot	DRUG	1e_eka	1e:eka
ergotaminine	DRUG	1e_eka	1e:eka
alfuzosin	DRUG	1e_eka	1e:eka
polymyxin	DRUG	1e_eka	1e:eka
neomycin	DRUG	1e_eka	1e:eka
bacitracin b	DRUG	1e_eka	1e:eka
antiarrhythmic agent	DRUG	1e_eka	1e:eka
csf	DRUG	1e_eka	1e:eka
coreg 25mg tablet	DRUG	1e_eka	1e:eka
thrombocytopenic purpura	DRUG	1e_eka	1e:eka
revolade	DRUG	1e_eka	1e:eka
dia	DRUG	1e_kaggle	1e:kaggle
mucolytic	DRUG	1e_kaggle	1e:kaggle
comb	DRUG	1e_kaggle	1e:kaggle
panadol	DRUG	1e_kaggle	1e:kaggle
tonic	DRUG	1e_kaggle	1e:kaggle
amp	DRUG	2b	2b:yt_med
oral medication	DRUG	2b	2b:yt_med
revolution	DRUG	2b	2b:yt_med
andante	DRUG	2b	2b:yt_med
enhancer	DRUG	2b	2b:yt_med
prowess	DRUG	2b	2b:yt_med
triumph	DRUG	2b	2b:yt_med
anaesthetics	DRUG	2b	2b:yt_med
antiseptic	DRUG	2b	2b:yt_med
icon	DRUG	2b	2b:yt_med
supreme	DRUG	2b	2b:yt_med
pain medicines	DRUG	2b	2b:yt_med
lam	DRUG	2b	2b:yt_med
proven	DRUG	2b	2b:yt_med
dopamine	DRUG	2b	2b:yt_med
radiopharmaceuticals	DRUG	2b	2b:yt_med
petrola	DRUG	2b	2b:yt_med
platinum	DRUG	2b	2b:yt_med
viridium	DRUG	2b	2b:yt_med
nitrogen oxide	DRUG	2b	2b:yt_med
sodium salt	DRUG	2b	2b:yt_med
terminator	DRUG	2b	2b:yt_med
ghrelin	DRUG	2b	2b:yt_med
dati	DRUG	2b	2b:yt_med
bnp	DRUG	2b	2b:yt_med
simplera	DRUG	2b	2b:yt_med
tafamidis	DRUG	2b	2b:yt_med
natriuretic	DRUG	2b	2b:yt_med
sps suspension	DRUG	2b	2b:yt_med
colgate	DRUG	2b	2b:yt_med
coca	DRUG	2b	2b:yt_med
cola	DRUG	2b	2b:yt_med
vanquish	DRUG	2b	2b:yt_med
aluminum	DRUG	2b	2b:yt_med
hcl	DRUG	2b	2b:yt_med
peptides	DRUG	2b	2b:yt_med
cholecystokinin	DRUG	2b	2b:yt_med
cck	DRUG	2b	2b:yt_med
secretin	DRUG	2b	2b:yt_med
psychedelics	DRUG	2b	2b:yt_med
psilocybin	DRUG	2b	2b:yt_med
sylvant	DRUG	2b	2b:yt_med
methylone	DRUG	2b	2b:yt_med
ayahuasca	DRUG	2b	2b:yt_med
psychedelic	DRUG	2b	2b:yt_med
etryptamine	DRUG	2b	2b:yt_med
hallucinogen	DRUG	2b	2b:yt_med
n,n-dimethyltryptamine	DRUG	2b	2b:yt_med
mushroom	DRUG	2b	2b:yt_med
psilocin	DRUG	2b	2b:yt_med
psychotropic	DRUG	2b	2b:yt_med
hallucinogens	DRUG	2b	2b:yt_med
alkaloid	DRUG	2b	2b:yt_med
vigil	DRUG	2b	2b:yt_med
flair	DRUG	2b	2b:yt_med
grob	DRUG	2b	2b:yt_med
ukrain	DRUG	2b	2b:yt_med
sterile water	DRUG	2b	2b:yt_med
normal saline	DRUG	2b	2b:yt_med
skin prep	DRUG	2b	2b:yt_med
tact	DRUG	2b	2b:yt_med
stay awake	DRUG	2b	2b:yt_med
circulat	DRUG	2b	2b:yt_med
volume expander	DRUG	2b	2b:yt_med
blood product	DRUG	2b	2b:yt_med
igg	DRUG	2b	2b:yt_med
prednisone	DRUG	2b	2b:yt_med
sec	DRUG	2b	2b:yt_med
potassium sparing diuretic	DRUG	2b	2b:yt_med
albuterol	DRUG	2b	2b:yt_med
proair	DRUG	2b	2b:yt_med
baratol	DRUG	2b	2b:yt_med
trental	DRUG	2b	2b:yt_med
marblen	DRUG	2b	2b:yt_med
oasis	DRUG	2b	2b:yt_med
avastin	DRUG	2b	2b:yt_med
opioid	DRUG	2b	2b:yt_med
experimental drug	DRUG	2b	2b:yt_med
mediated	DRUG	2b	2b:yt_med
pain relievers	DRUG	2b	2b:yt_med
cotinine	DRUG	2b	2b:yt_med
neurotrophic factor	DRUG	2b	2b:yt_med
ron	DRUG	2b	2b:yt_med
hollis	DRUG	2b	2b:yt_med
hyrex	DRUG	2b	2b:yt_med
armine	DRUG	2b	2b:yt_med
atp	DRUG	2b	2b:yt_med
pat	DRUG	2b	2b:yt_med
materna	DRUG	2b	2b:yt_med
kendrick	DRUG	2b	2b:yt_med
abu	DRUG	2b	2b:yt_med
android	DRUG	2b	2b:yt_med
cpdt	DRUG	2b	2b:yt_med
fish oil	DRUG	2b	2b:yt_med
clear vision	DRUG	2b	2b:yt_med
garlic	DRUG	2b	2b:yt_med
tija	DRUG	2b	2b:yt_med
miten	DRUG	2b	2b:yt_med
collagen	DRUG	2b	2b:yt_med
blood products	DRUG	2b	2b:yt_med
dysport	DRUG	2b	2b:yt_med
xeomin	DRUG	2b	2b:yt_med
ini	DRUG	2b	2b:yt_med
hyaluronic acid	DRUG	2b	2b:yt_med
refreshing	DRUG	2b	2b:yt_med
fiber products	DRUG	2b	2b:yt_med
cialis	DRUG	2b	2b:yt_med
viagra	DRUG	2b	2b:yt_med
ota	DRUG	2b	2b:yt_med
cleanser	DRUG	2b	2b:yt_med
sculptra	DRUG	2b	2b:yt_med
sodium citrate	DRUG	2b	2b:yt_med
heparin	DRUG	2b	2b:yt_med
dala	DRUG	2b	2b:yt_med
agar	DRUG	2b	2b:yt_med
anabar	DRUG	2b	2b:yt_med
iris	DRUG	2b	2b:yt_med
aqua	DRUG	2b	2b:yt_med
arnica gel	DRUG	2b	2b:yt_med
aromatic	DRUG	2b	2b:yt_med
sage	DRUG	2b	2b:yt_med
l lactic acid	DRUG	2b	2b:yt_med
treagan	DRUG	2b	2b:yt_med
boron	DRUG	2b	2b:yt_med
solo	DRUG	2b	2b:yt_med
restylane	DRUG	2b	2b:yt_med
concavit	DRUG	2b	2b:yt_med
zeamine	DRUG	2b	2b:yt_med
rig	DRUG	2b	2b:yt_med
elm	DRUG	2b	2b:yt_med
rabbit	DRUG	2b	2b:yt_med
epi	DRUG	2b	2b:yt_med
corrective	DRUG	2b	2b:yt_med
revive	DRUG	2b	2b:yt_med
plato	DRUG	2b	2b:yt_med
kybella	DRUG	2b	2b:yt_med
