dataset	file_id	ref_words	parakeet_words	tokens	has_digit	has_spelled	mixed	n_digit_tokens	n_spelled_tokens	chunk_len	win_medasr	win_medasr-int8	win_nemotron	win_paraformer-en	win_zipformer-zh-en	win_sensevoice	win_sensevoice-no-itn	win_whisper-distil-v3.5	win_whisper-base-en	win_cloud-google	win_cloud-azure	win_cloud-deepgram	win_cloud-assemblyai
primock57	day4_consultation01	be fifty three well		fifty three	0	1	0	0	2	4	?	?	1	0	0	?	1	0	0	0	0	0	0
primock57	day4_consultation01	ten say	10 okay	ten	0	1	0	0	1	2	?	?	0	1	0	0	1	0	0	0	0	0	0
primock57	day4_consultation01	ten ok ten	10 okay and	ten ten	0	1	0	0	2	3	?	?	?	1	0	0	0	0	0	0	0	0	0
primock57	day4_consultation01	seven	it's	seven	0	1	0	0	1	1	?	?	1	?	?	0	0	0	1	0	0	1	?
primock57	day4_consultation02	uh	35	<none>	0	0	0	0	0	1	?	?	0	?	1	0	?	0	0	1	0	0	0
primock57	day4_consultation02	thirty five		thirty five	0	1	0	0	2	2	?	?	?	1	1	?	1	?	?	0	?	?	?
primock57	day4_consultation02	seventh uh	7th great	seventh	0	1	0	0	1	2	?	?	?	0	1	0	0	0	0	0	0	0	0
primock57	day4_consultation02	ninety three		ninety three	0	1	0	0	2	2	?	?	?	?	0	0	0	0	?	0	0	0	?
primock57	day4_consultation02	one time one		one one	0	1	0	0	2	3	?	?	?	?	1	?	?	1	?	1	1	1	?
primock57	day4_consultation02	fifty-fifty	50-50	<none>	0	0	0	0	0	1	?	?	?	1	1	0	0	0	0	1	0	0	0
primock57	day4_consultation02	uh	10	<none>	0	0	0	0	0	1	?	?	?	?	1	0	?	0	0	1	0	0	0
primock57	day4_consultation02	ten		ten	0	1	0	0	1	1	?	?	?	1	1	?	0	?	?	0	?	?	?
primock57	day4_consultation02	ten	10	ten	0	1	0	0	1	1	?	?	0	1	1	0	0	0	0	0	0	0	0
primock57	day4_consultation02	ten	10	ten	0	1	0	0	1	1	?	?	?	0	0	0	0	0	0	0	0	0	0
primock57	day4_consultation03	twentieth	20th	<none>	0	0	0	0	0	1	?	?	0	1	1	0	1	0	0	?	0	0	0
primock57	day4_consultation03	april nineteen eighty	the 4th 1980	nineteen eighty	0	1	0	0	2	3	?	?	0	0	1	0	0	0	0	?	0	?	0
primock57	day4_consultation03	nineteen	1983	nineteen	0	1	0	0	1	1	?	?	?	0	0	?	?	0	0	0	0	?	?
primock57	day4_consultation03	eighty three		eighty three	0	1	0	0	2	2	?	?	?	0	0	?	1	?	0	?	?	?	?
primock57	day4_consultation03	thirty	30	thirty	0	1	0	0	1	1	?	?	0	1	0	?	1	0	0	0	0	0	0
primock57	day4_consultation04	forty	40	forty	0	1	0	0	1	1	?	?	0	1	1	?	?	0	0	0	0	0	0
primock57	day4_consultation04	ten	10	ten	0	1	0	0	1	1	?	?	0	1	1	0	1	0	0	0	0	1	0
primock57	day4_consultation05	first	1st	first	0	1	0	0	1	1	?	?	0	1	1	1	1	0	0	1	0	0	0
primock57	day4_consultation05	um uh	1992 okay	<none>	0	0	0	0	0	2	?	?	0	?	0	0	?	0	0	0	0	?	0
primock57	day4_consultation05	nineteen ninety two ok ok		nineteen ninety two	0	1	0	0	3	5	?	?	?	1	1	?	0	?	?	0	0	?	?
primock57	day4_consultation05	um of	am 1990	<none>	0	0	0	0	0	2	?	?	?	?	0	?	?	0	?	0	0	1	0
primock57	day4_consultation05	nineteen ninety		nineteen ninety	0	1	0	0	2	2	?	?	?	0	0	?	0	?	?	0	?	1	?
primock57	day4_consultation05	forty	48	forty	0	1	0	0	1	1	?	?	0	0	0	?	0	0	0	0	0	0	0
primock57	day4_consultation05	eight		eight	0	1	0	0	1	1	?	?	?	?	0	?	0	?	?	?	?	?	?
primock57	day4_consultation05	forty	48	forty	0	1	0	0	1	1	?	?	0	0	0	0	0	0	0	0	0	0	0
primock57	day4_consultation05	eight		eight	0	1	0	0	1	1	?	?	?	0	0	?	0	?	?	?	?	?	?
primock57	day4_consultation05	um	10	<none>	0	0	0	0	0	1	?	?	?	?	?	0	?	0	0	0	0	?	0
primock57	day4_consultation05	ten		ten	0	1	0	0	1	1	?	?	?	1	1	?	?	?	?	0	?	1	?
primock57	day4_consultation05	ten minute	10 minutes	ten	0	1	0	0	1	2	?	?	0	?	1	0	0	0	0	0	0	1	0
primock57	day4_consultation05	some	three	<none>	0	0	0	0	0	1	?	?	0	?	1	0	0	0	1	?	?	0	0
primock57	day4_consultation05	mmm ok uh-huh and please	to alphitomol and three is	<none>	0	0	0	0	0	5	?	?	0	1	1	0	0	0	1	1	1	0	0
primock57	day4_consultation05	four days	for bed	four	0	1	0	0	1	2	?	?	0	0	0	?	?	0	0	0	0	0	0
primock57	day4_consultation06	twenty	22nd	twenty	0	1	0	0	1	1	?	?	?	0	1	?	?	?	?	0	?	0	0
primock57	day4_consultation06	second uh		second	0	1	0	0	1	2	?	?	?	0	0	?	?	?	?	0	?	0	?
primock57	day4_consultation06	ninety	90	ninety	0	1	0	0	1	1	?	?	?	1	1	?	?	?	?	0	?	?	0
primock57	day4_consultation06	ten	10	ten	0	1	0	0	1	1	?	?	?	1	1	?	1	0	0	0	0	0	?
primock57	day4_consultation06	ten	10	ten	0	1	0	0	1	1	?	?	?	0	0	0	0	0	0	0	1	0	0
primock57	day4_consultation06	ok so it's a first like this i		first	0	1	0	0	1	8	?	?	0	0	0	0	0	0	0	0	0	0	1
primock57	day4_consultation06	year four		four	0	1	0	0	1	2	?	?	?	1	1	0	0	0	?	0	0	0	?
primock57	day4_consultation06	forty	40	forty	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
primock57	day4_consultation06	seventy	72	seventy	0	1	0	0	1	1	0	0	?	0	0	0	0	0	0	0	0	0	0
primock57	day4_consultation06	two		two	0	1	0	0	1	1	1	1	?	0	1	?	0	?	?	?	?	0	?
primock57	day4_consultation07	uh	9th	<none>	0	0	0	0	0	1	?	?	1	?	1	0	?	0	0	1	0	0	0
primock57	day4_consultation07	uh ninth		ninth	0	1	0	0	1	2	?	?	?	0	1	?	1	?	?	0	?	0	?
primock57	day4_consultation07	two thousand	2016 okay	two thousand	0	1	0	0	2	2	?	?	?	0	0	0	0	0	0	0	0	0	0
primock57	day4_consultation07	and sixteen ok		sixteen	0	1	0	0	1	3	?	?	?	0	0	0	0	0	?	0	0	0	0
primock57	day4_consultation07	uh no one in	or p's none of	one	0	1	0	0	1	4	?	?	0	0	0	0	0	1	1	1	0	0	1
primock57	day4_consultation07	well	12	<none>	0	0	0	0	0	1	?	?	?	?	1	?	?	0	0	0	0	1	0
primock57	day4_consultation07	it was twelve		twelve	0	1	0	0	1	3	?	?	?	1	1	?	1	0	0	0	0	1	0
primock57	day4_consultation08	eighth	8th	eighth	0	1	0	0	1	1	?	?	0	1	0	0	0	0	0	1	0	0	0
primock57	day4_consultation08	nineteen	1982	nineteen	0	1	0	0	1	1	?	?	0	0	0	0	0	0	0	0	0	?	0
primock57	day4_consultation08	eighty two		eighty two	0	1	0	0	2	2	?	?	?	1	0	?	0	?	?	0	?	?	?
primock57	day4_consultation08	fifteen	15	fifteen	0	1	0	0	1	1	?	?	0	1	0	0	1	0	0	0	0	1	0
primock57	day4_consultation08	fifteen	15	fifteen	0	1	0	0	1	1	?	?	?	1	1	0	1	0	0	0	0	1	0
primock57	day4_consultation09	nineteen ninety two	1992 92 okay	nineteen ninety two	0	1	0	0	3	3	?	?	0	1	0	?	1	0	0	0	0	0	0
primock57	day4_consultation09	ninety two ok		ninety two	0	1	0	0	2	3	?	?	?	0	1	?	0	?	0	?	0	?	?
primock57	day4_consultation09	ninety	1992	ninety	0	1	0	0	1	1	?	?	0	0	0	0	0	0	0	0	0	0	0
primock57	day4_consultation09	two		two	0	1	0	0	1	1	?	?	?	0	0	?	0	?	0	0	?	?	?
primock57	day4_consultation09	twenty six um	26 26 yeah	twenty six	0	1	0	0	2	3	?	?	0	1	1	0	1	0	0	0	0	0	0
primock57	day4_consultation09	twenty six		twenty six	0	1	0	0	2	2	?	?	?	?	?	?	?	?	?	?	?	?	?
primock57	day4_consultation09	seventeen sixteen	17 16	seventeen sixteen	0	1	0	0	2	2	?	?	0	1	1	0	1	0	0	0	0	0	0
primock57	day4_consultation09	one	on	one	0	1	0	0	1	1	?	?	0	1	?	0	0	0	0	0	0	0	0
primock57	day4_consultation09	five or		five	0	1	0	0	1	2	0	?	?	1	0	0	?	0	?	0	?	1	0
primock57	day4_consultation09	first	for	first	0	1	0	0	1	1	?	?	0	0	0	0	0	0	0	0	0	0	0
primock57	day4_consultation10	um	23rd	<none>	0	0	0	0	0	1	?	?	0	?	1	0	?	0	0	1	0	0	0
primock57	day4_consultation10	twenty third		twenty third	0	1	0	0	2	2	?	?	?	1	1	?	1	0	0	0	?	0	?
primock57	day4_consultation10	nineteen	1995	nineteen	0	1	0	0	1	1	?	?	0	0	0	0	0	0	0	0	0	?	0
primock57	day4_consultation10	ninety five		ninety five	0	1	0	0	2	2	?	?	?	0	0	0	0	?	?	0	0	?	?
primock57	day4_consultation10	three and a		three	0	1	0	0	1	3	?	?	?	1	1	1	1	1	1	?	1	1	?
primock57	day5_consultation01	doctor geraghty ohh	oh one more	<none>	0	0	0	0	0	3	?	?	?	1	1	1	1	0	1	1	1	0	1
primock57	day5_consultation01	five um	5 king's	five	0	1	0	0	1	2	?	?	1	0	1	1	1	1	1	?	1	?	?
primock57	day5_consultation01	twentieth	20th	<none>	0	0	0	0	0	1	?	?	0	?	1	0	1	0	0	0	0	0	0
primock57	day5_consultation01	the fourth nineteen	august 1990 okay	fourth nineteen	0	1	0	0	2	3	?	?	0	0	0	0	0	0	0	0	0	?	0
primock57	day5_consultation01	ninety ok		ninety	0	1	0	0	1	2	?	?	?	0	0	?	?	0	0	0	0	?	0
primock57	day5_consultation01	uh and	the first	<none>	0	0	0	0	0	2	?	?	?	1	1	?	?	1	1	1	1	1	1
primock57	day5_consultation02	um	30	<none>	0	0	0	0	0	1	?	?	0	?	1	0	0	0	0	1	0	0	0
primock57	day5_consultation02	thirty		thirty	0	1	0	0	1	1	?	?	?	1	1	?	0	?	0	0	?	0	0
primock57	day5_consultation02	sw	sw22hz	<none>	0	0	0	0	0	1	?	?	0	1	1	0	?	0	0	1	1	1	0
primock57	day5_consultation02	two two hz hello		two two	0	1	0	0	2	4	?	?	0	1	1	0	1	0	0	0	0	0	?
primock57	day5_consultation02	forty oh	140274 okay	forty	0	1	0	0	1	2	?	?	0	1	0	0	?	0	0	0	0	0	0
primock57	day5_consultation02	two nineteen seventy four ok		two nineteen seventy four	0	1	0	0	4	5	?	?	?	0	0	?	0	0	?	0	0	0	0
primock57	day5_consultation02	it stays	six days	<none>	0	0	0	0	0	2	?	?	1	0	0	1	1	0	0	0	0	0	0
primock57	day5_consultation02	seven and		seven	0	1	0	0	1	2	?	?	0	0	0	0	0	0	0	0	0	0	0
primock57	day5_consultation02	two	200	two	0	1	0	0	1	1	?	?	?	0	0	?	?	0	0	0	0	0	0
primock57	day5_consultation02	hundred		hundred	0	1	0	0	1	1	?	?	?	0	0	?	?	?	?	0	?	0	?
primock57	day5_consultation03	nineteenth	19th	<none>	0	0	0	0	0	1	?	?	0	1	0	?	?	0	0	0	0	0	0
primock57	day5_consultation03	nineteen	1993	nineteen	0	1	0	0	1	1	?	?	0	1	0	0	0	0	0	0	0	?	0
primock57	day5_consultation03	ninety three		ninety three	0	1	0	0	2	2	?	?	?	0	0	?	?	?	?	0	?	?	?
primock57	day5_consultation03	uh sixty	64 clivedon	sixty	0	1	0	0	1	2	?	?	0	0	0	0	0	0	0	0	0	0	0
primock57	day5_consultation03	four cliveden		four	0	1	0	0	1	2	?	?	?	0	0	?	?	0	0	0	0	0	0
primock57	day5_consultation03	ten eleven	10 11	ten eleven	0	1	0	0	2	2	?	?	0	1	1	0	0	0	0	0	0	1	0
primock57	day5_consultation03	ten	10	ten	0	1	0	0	1	1	?	?	0	1	1	0	1	0	0	0	0	1	0
primock57	day5_consultation03	drugs ok	one okay	<none>	0	0	0	0	0	2	?	?	1	1	1	?	?	1	1	1	1	1	1
primock57	day5_consultation04	twenty	2023	twenty	0	1	0	0	1	1	?	?	?	0	1	?	?	0	0	0	0	0	0
primock57	day5_consultation04	twenty three		twenty three	0	1	0	0	2	2	?	?	?	1	0	?	?	?	0	0	?	1	?
primock57	day5_consultation04	nineteen ninety-six ok	may 1996 okay	nineteen	0	1	0	0	1	3	?	?	?	0	1	?	?	0	0	0	0	0	0
primock57	day5_consultation04	um sixty	60 calone	sixty	0	1	0	0	1	2	?	?	0	1	0	?	?	0	0	0	0	0	0
primock57	day5_consultation04	two	three	two	0	1	0	0	1	1	?	?	0	0	?	0	0	?	?	0	0	?	0
primock57	day5_consultation04	three	four	three	0	1	0	0	1	1	?	?	?	0	1	1	?	1	1	?	?	1	?
primock57	day5_consultation05	thirty seven	37 37	thirty seven	0	1	0	0	2	2	?	?	0	0	1	0	?	0	0	0	0	0	0
primock57	day5_consultation05	what was it thirty seven		thirty seven	0	1	0	0	2	5	?	?	?	1	?	?	?	?	0	0	?	?	?
primock57	day5_consultation05	three	three-day	three	0	1	0	0	1	1	?	?	1	1	1	1	1	1	1	0	1	1	0
primock57	day5_consultation06	fourth	4th	fourth	0	1	0	0	1	1	?	?	0	0	0	?	0	0	1	0	0	0	0
primock57	day5_consultation06	nineteen eighty	1984 okay	nineteen eighty	0	1	0	0	2	2	?	?	0	0	0	0	0	0	0	0	0	0	0
primock57	day5_consultation06	four ok		four	0	1	0	0	1	2	?	?	?	0	0	?	?	?	?	?	0	0	?
primock57	day5_consultation06	fifty	52	fifty	0	1	0	0	1	1	?	?	0	1	1	?	0	0	0	0	0	0	0
primock57	day5_consultation07	bullock uh	black 20th	<none>	0	0	0	0	0	2	?	?	0	1	?	0	?	0	0	1	0	0	0
primock57	day5_consultation07	nineteen	1958	nineteen	0	1	0	0	1	1	?	?	0	0	0	0	?	0	0	0	0	?	0
primock57	day5_consultation07	fifty eight hello		fifty eight	0	1	0	0	2	3	?	?	?	0	0	?	?	?	?	0	?	?	?
primock57	day5_consultation07	uh seven three four	74 brother and hill	seven three four	0	1	0	0	3	4	?	?	0	0	0	0	0	0	0	0	0	0	0
primock57	day5_consultation07	twenty thirty	20 30	twenty thirty	0	1	0	0	2	2	?	?	0	1	1	0	1	0	0	0	0	1	0
primock57	day5_consultation07	two hundred	200 okay	two hundred	0	1	0	0	2	2	?	?	0	1	1	0	?	0	0	1	?	1	0
primock57	day5_consultation07	sixty	65	sixty	0	1	0	0	1	1	?	?	?	0	0	0	0	0	0	0	0	0	0
primock57	day5_consultation07	five		five	0	1	0	0	1	1	?	?	?	0	0	?	?	?	?	?	?	0	?
primock57	day5_consultation07	thirty seven point	37 5 38	thirty seven	0	1	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
primock57	day5_consultation07	five thirty eight um		five thirty eight	0	1	0	0	3	4	?	?	?	0	0	?	?	?	?	0	?	?	?
primock57	day5_consultation08	twenty second of december nineteen ninety uh address uh	22nd december 1990 dress as a 3d 60 strong	twenty second nineteen ninety	0	1	0	0	4	9	?	?	0	0	0	0	0	0	0	0	0	0	0
primock57	day5_consultation08	sixteen		sixteen	0	1	0	0	1	1	?	?	?	0	0	?	?	?	0	0	0	0	?
primock57	day5_consultation08	have	one	<none>	0	0	0	0	0	1	?	?	?	?	1	1	1	0	1	1	?	0	0
primock57	day5_consultation08	thirty	37	thirty	0	1	0	0	1	1	?	?	0	1	0	?	0	?	0	0	?	?	?
primock57	day5_consultation08	seven		seven	0	1	0	0	1	1	?	?	?	0	1	?	0	?	?	?	?	?	?
primock57	day5_consultation09	fourteenth	14th	<none>	0	0	0	0	0	1	?	?	?	0	0	?	?	0	0	?	0	0	0
primock57	day5_consultation09	nineteen	1989	nineteen	0	1	0	0	1	1	?	?	0	0	0	0	0	0	0	?	0	0	0
primock57	day5_consultation09	eighty nine		eighty nine	0	1	0	0	2	2	?	?	?	0	0	?	0	?	?	?	?	0	?
primock57	day5_consultation09	one	1	one	0	1	0	0	1	1	?	?	?	1	1	1	1	0	1	0	1	0	0
primock57	day5_consultation09	one	mine	one	0	1	0	0	1	1	?	?	?	0	?	0	0	0	0	0	0	0	0
primock57	day5_consultation09	uh ok	one okay	<none>	0	0	0	0	0	2	?	?	1	1	1	1	1	1	1	1	0	1	0
primock57	day5_consultation10	um it's um	thursday 12 o'clock	<none>	0	0	0	0	0	3	?	?	?	1	?	?	?	?	?	1	?	?	?
primock57	day5_consultation10	if	10	<none>	0	0	0	0	0	1	?	?	0	?	?	1	1	0	0	1	1	1	0
primock57	day5_consultation10	ten		ten	0	1	0	0	1	1	?	?	?	?	1	0	0	?	1	0	0	0	?
primock57	day5_consultation10	um no these headaches	because this one is	<none>	0	0	0	0	0	4	?	?	1	1	1	1	1	1	1	1	0	0	1
primock57	day5_consultation11	first nineteen	1st 1980	first nineteen	0	1	0	0	2	2	?	?	0	0	0	0	0	0	0	0	0	0	0
primock57	day5_consultation11	eighty		eighty	0	1	0	0	1	1	?	?	?	0	0	?	?	?	?	?	?	?	?
primock57	day5_consultation11	uh sixty	60 sloan	sixty	0	1	0	0	1	2	?	?	0	1	1	0	0	0	0	0	0	0	0
primock57	day5_consultation11	few	three	<none>	0	0	0	0	0	1	?	?	?	0	0	0	0	0	1	0	0	0	0
primock57	day5_consultation11	twenty	20	twenty	0	1	0	0	1	1	?	?	0	1	1	0	0	0	0	0	0	0	0
primock57	day5_consultation11	four	400	four	0	1	0	0	1	1	?	?	0	0	0	0	0	0	0	0	0	0	0
primock57	day5_consultation11	hundred		hundred	0	1	0	0	1	1	?	?	?	0	0	0	0	?	?	0	?	0	?
primock57	day5_consultation12	twenty	28	twenty	0	1	0	0	1	1	?	?	?	0	0	0	0	0	0	0	0	0	0
primock57	day5_consultation12	eight		eight	0	1	0	0	1	1	?	?	?	0	0	?	0	?	?	?	?	?	?
primock57	day5_consultation12	four oh five nine	4059c clerk and well	four five nine	0	1	0	0	3	4	?	?	0	0	0	0	0	0	0	0	0	0	0
primock57	day5_consultation12	ten is	it was	ten	0	1	0	0	1	2	?	?	?	?	?	?	0	0	?	0	?	0	0
figshare-osce	CAR0001	39	i'm	39	1	0	0	1	0	1	0	0	1	0	0	1	0	1	1	0	1	1	1
figshare-osce	CAR0001	8 ok	okay um	8	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	CAR0001	1	one	1	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	1	0	0
figshare-osce	CAR0001	10 10	ten ten	10 10	1	0	0	2	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0
figshare-osce	CAR0001	5	five	5	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1
figshare-osce	CAR0002	10 zero being the least	do you remember with some	10 zero	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	1	0	0
figshare-osce	CAR0002	10	ten	10	1	0	0	1	0	1	1	1	?	0	0	1	0	1	1	1	0	0	1
figshare-osce	CAR0002	ok and any recreational drugs like marijuana um no marijuana but i have used crystal meth in the past ok and when was the last time that you used crystal meth um six days ago six days ago ok and how often do you use crystal meth um i would say a couple of times a month a couple of times a month ok alright and for how long have you been using crystal meth uh for the last seven years seven years ok		six six seven seven	0	1	0	0	4	84	1	1	1	1	1	1	1	1	1	1	1	1	0
figshare-osce	CAR0003	34	four	34	1	0	0	1	0	1	?	?	0	0	?	0	0	?	0	0	0	0	0
figshare-osce	CAR0003	2	two	2	1	0	0	1	0	1	0	?	?	0	?	?	?	0	0	0	0	0	1
figshare-osce	CAR0003	3	three	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	CAR0004	3	three	3	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	?	0	0	1
figshare-osce	CAR0004	1	one	1	1	0	0	1	0	1	?	?	?	0	0	0	0	0	0	0	0	0	0
figshare-osce	CAR0004	10	uh	10	1	0	0	1	0	1	?	?	?	0	0	0	0	0	0	0	0	0	0
figshare-osce	CAR0004	10	ten	10	1	0	0	1	0	1	?	?	1	0	0	1	?	1	0	1	1	1	1
figshare-osce	CAR0004	a	six	<none>	0	0	0	0	0	1	?	?	1	1	0	0	0	1	1	0	1	1	0
figshare-osce	CAR0004	6		6	1	0	0	1	0	1	?	?	0	0	?	0	0	0	0	0	0	0	0
figshare-osce	CAR0004	10 ok	ten okay	10	1	0	0	1	0	2	?	?	0	0	?	?	?	0	0	0	1	1	0
figshare-osce	CAR0004	25 year old	25-year-old okay and	25	1	0	0	1	0	3	?	?	1	0	0	1	1	0	1	0	1	1	0
figshare-osce	CAR0004	ok and where are you a student what do you do im studying engineering at western alright and currently where do you live do you live in student housing an apartment or a house i live with my parents well my mom now in a house right and you drink at all any alcohol i drink occasionally maybe one or two drinks on the weekends ok and any recreational drug use like marijuana or cocaine no and do you smoke no alright so those are all the questions we had for you today and yeah it must be really difficult and scary for you right now but well make sure to get to the bottom of this to see whats going on so what we can do is get you an ecg to see how your heart is functioning and then see getting the blood work if we need it for the future but yeah right now i would say try not to worry too much about it right now and see um what some of those tests come back thank you so yeah youre welcome		one two	0	1	0	0	2	186	1	1	1	1	1	1	1	1	1	1	1	1	1
figshare-osce	CAR0005	2	two	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	CAR0005	um 2030	to 30	2030	1	0	0	1	0	2	0	0	?	0	0	1	?	0	0	0	0	0	0
figshare-osce	CAR0005	during the 2	two weeks okay	2	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	?
figshare-osce	CAR0005	10	ten	10	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	?	0	0	1
figshare-osce	CAR0005	10	ten	10	1	0	0	1	0	1	0	0	0	?	0	0	?	1	1	1	0	0	1
figshare-osce	CAR0005	4	four	4	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0
figshare-osce	CAR0005	10 ok	ten okay	10	1	0	0	1	0	2	?	?	0	?	0	1	1	1	1	0	1	1	0
figshare-osce	CAR0005	2		2	1	0	0	1	0	1	0	0	?	?	0	?	?	?	?	0	0	0	1
figshare-osce	CAR0005	two	two-week	two	0	1	0	0	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0
figshare-osce	DER0001	45 year old	45-year-old man it's	45	1	0	0	1	0	3	?	0	?	0	0	1	1	0	1	1	1	1	0
figshare-osce	DER0001	double check	double-check no	double	0	1	0	0	1	2	?	?	0	1	0	1	1	1	1	1	1	1	0
figshare-osce	DER0001	9	nine	9	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	DER0001	4	four	4	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	1	1	0	0
figshare-osce	DER0001	2	two	2	1	0	0	1	0	1	?	?	0	0	?	0	0	0	0	0	1	0	1
figshare-osce	DER0001	2 4	two four	2 4	1	0	0	2	0	2	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	DER0001	3	three	3	1	0	0	1	0	1	?	?	?	0	0	0	0	0	0	0	1	0	1
figshare-osce	GAS0001	9	nine	9	1	0	0	1	0	1	?	?	0	0	0	0	0	0	?	1	1	0	1
figshare-osce	GAS0001	2	two	2	1	0	0	1	0	1	?	?	?	0	0	0	0	0	0	0	1	0	1
figshare-osce	GAS0002	few	two	<none>	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
figshare-osce	GAS0002	3	three	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
figshare-osce	GAS0002	1	one	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
figshare-osce	GAS0002	10 10	ten ten	10 10	1	0	0	2	0	2	1	1	0	0	0	1	0	0	1	0	0	0	0
figshare-osce	GAS0002	8 ok	eight okay	8	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
figshare-osce	GAS0002	glasses of wine every night ok and do you feel the need to cut down on your drinking no not really ok have you ever felt annoyed by people criticizing your drinking uh no ok have you felt guilty about your drinking uh no so should i be uhm no at the at this time just wanting to gauge a sense of how you feel about your drinking levels at this time and the follow up question to that would be have you ever felt the need to have a drink early in the morning uh no no ive never drank i dont drink in the morning ok and do you use recreational drugs uh no never ok and do you smoke cigarettes nope and um do oh and then um who are you living with currently at home and so im living with my two children and my partner and can you tell me a little bit about the home situation yeah the home situation is fine like kids are doing great and my partner is very supportive no no issues that i can think of at home ok excellent		two	0	1	0	0	1	191	1	1	0	0	0	1	1	0	0	0	0	0	1
figshare-osce	GAS0003	1	one	1	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	GAS0003	10	ten	10	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	GAS0003	10	ten	10	1	0	0	1	0	1	?	?	?	?	0	1	0	1	0	1	1	1	1
figshare-osce	GAS0003	10	ten	10	1	0	0	1	0	1	?	?	?	?	?	1	0	0	0	0	0	1	0
figshare-osce	GAS0003	8	eight	8	1	0	0	1	0	1	?	?	0	?	0	0	0	0	0	0	1	0	0
figshare-osce	GAS0003	8 ok	okay yeah	8	1	0	0	1	0	2	?	?	0	?	0	0	0	0	0	0	1	0	0
figshare-osce	GAS0003	8	eight	8	1	0	0	1	0	1	?	?	0	0	0	0	0	1	0	0	1	0	1
figshare-osce	GAS0003	8	eight	8	1	0	0	1	0	1	?	?	0	0	0	1	0	1	0	0	0	0	1
figshare-osce	GAS0003	ok and do you use any recreational drugs like marijuana no i dont ok alright so um thats all the questions i have and just to clarify does your pain come and go or is it constant yes so initially it would come and go but now so for the first 2 hours it would come and go and when i would have this pain when i was eating it would come and go but over the past six hours its just been constant ok alright		2 first six	1	1	1	1	2	86	0	0	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	GAS0004	5	five	5	1	0	0	1	0	1	?	0	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	GAS0005	3	three	3	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	1	0	1
figshare-osce	GAS0005	383	3	383	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	GAS0005	3	three	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	GAS0005	6	six	6	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	GAS0005	39	thirty-nine	39	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	1
figshare-osce	GAS0005	3	three	3	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	1	0	0	1
figshare-osce	GAS0005	10	ten	10	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
figshare-osce	GAS0005	10	10-year-old	10	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	1	1	1	0
figshare-osce	GAS0007	3	three	3	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	1
figshare-osce	GAS0007	2	okay	2	1	0	0	1	0	1	?	?	0	0	0	1	0	0	0	1	1	0	1
figshare-osce	GAS0007	metformin metformin	four minutes	<none>	0	0	0	0	0	2	?	?	1	0	1	1	1	1	1	1	1	1	1
figshare-osce	GAS0007	two	2-4	two	0	1	0	0	1	1	?	?	0	0	0	0	0	0	0	1	0	0	0
figshare-osce	GAS0007	four		four	0	1	0	0	1	1	?	?	0	0	0	0	0	?	0	0	1	0	?
figshare-osce	GEN0001	2	two	2	1	0	0	1	0	1	?	?	?	0	?	0	0	0	0	?	0	0	1
