file_id,slot_idx,word_m1,word_m2,m1_top1_mean,m2_top1_mean,m1_top1_min,m2_top1_min,m1_margin_min,m2_margin_min,m1_logprob_mean,m2_logprob_mean,m1_logprob_min,m2_logprob_min,m1_shannon_max,m2_shannon_max,m1_shannon_mean,m2_shannon_mean,m1_tsallis_max,m2_tsallis_max,m1_shannon_norm_max,m2_shannon_norm_max,m1_n_subwords,m2_n_subwords,m1_top1_z,m2_top1_z,m1_shannon_z,m2_shannon_z,m1_logprob_z,m2_logprob_z,char_edit_dist,char_edit_ratio,phonetic_edit_dist,phonetic_match,char_len_m1,char_len_m2,burst_size,left_agree_1,right_agree_1,left_agree_2,right_agree_2,left_agree_3,right_agree_3,file_disagreement_rate,file_m1_mean_logprob,file_m2_mean_logprob,file_m1_mean_shannon,file_m2_mean_shannon,m1_correct,m2_correct,label
day1_consultation02,689,oh,faceoh,0.869606,0.589194,0.81547,0.18745,0.658684,0.038381,-0.141655,-0.841627,-0.203987,-1.674229,0.592,4.3238,0.4312,2.19015,4.8585,792.5288,0.085396,0.398272,2,2,-1.144,-2.1825,1.6993,1.9078,-0.9077,-3.1536,4,0.6667,2,0,2,6,1,0,1,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation02,719,itchy,itching,0.730129,0.953855,0.554175,0.922344,0.240989,0.89671,-0.33862,-0.047512,-0.590275,-0.080353,1.0454,0.5561,0.61255,0.32095,5.3062,304.1061,0.150798,0.051223,4,2,-2.8655,0.292,2.6481,-0.1651,-2.7715,0.2982,3,0.4286,2,0,5,7,1,1,1,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,846,youre,no,0.969609,0.452036,0.913766,0.452036,0.828404,0.438213,-0.031708,-0.793983,-0.090179,-0.793983,0.3001,5.3557,0.111633,5.3557,1.9287,1196.341,0.043289,0.493322,3,1,0.0904,-3.1133,0.0274,5.4184,0.1327,-2.9465,4,0.8,2,0,5,2,16,1,0,0,0,0,0,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation02,847,passing,no,0.992873,0.482468,0.979033,0.482468,0.95827,0.468581,-0.0072,-0.728836,-0.021187,-0.728836,0.1035,5.0552,0.0359,5.0552,1.7791,1159.1707,0.01493,0.465642,3,1,0.3775,-2.9068,-0.3688,5.0852,0.3647,-2.6634,6,0.8571,3,0,7,2,16,0,0,1,0,0,0,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,848,urine,no,0.999326,0.469802,0.998006,0.469802,0.997107,0.456523,-0.000671,-0.755451,-0.001991,-0.755451,0.017,5.1729,0.005767,5.1729,1.8558,1176.2041,0.002452,0.476484,3,1,0.4572,-2.9927,-0.5265,5.2157,0.4264,-2.7791,4,0.8,2,0,5,2,16,0,0,0,0,1,0,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,849,okay,no,0.830437,0.31257,0.67175,0.31257,0.455134,0.298698,-0.204399,-1.162914,-0.397865,-1.162914,0.8858,6.4721,0.47765,6.4721,3.1031,1288.2139,0.127776,0.596155,2,1,-1.6274,-4.0596,1.9423,6.6565,-1.5014,-4.5502,4,1.0,2,0,4,2,16,0,0,0,0,0,0,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation02,850,i,no,0.996507,0.294059,0.996507,0.294059,0.993062,0.276503,-0.003502,-1.223976,-0.003502,-1.223976,0.0236,6.5409,0.0236,6.5409,0.9068,1281.588,0.003404,0.602493,1,1,0.4224,-4.1853,-0.4332,6.7328,0.3996,-4.8156,2,1.0,1,0,1,2,16,0,0,0,0,0,0,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,851,think,no,0.999718,0.275387,0.999718,0.275387,0.999593,0.258364,-0.000282,-1.289589,-0.000282,-1.289589,0.0032,6.7332,0.0032,6.7332,1.7529,1304.4466,0.000462,0.620206,1,1,0.462,-4.312,-0.5399,6.9461,0.4301,-5.1008,4,0.8,2,0,5,2,16,0,0,0,0,0,0,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,852,so,no,0.99546,0.301033,0.99111,0.301033,0.982792,0.285336,-0.004559,-1.200542,-0.008926,-1.200542,0.0531,6.5819,0.0277,6.5819,1.6459,1300.8942,0.00766,0.606269,2,1,0.4094,-4.1379,-0.4117,6.7783,0.3896,-4.7138,1,0.5,1,0,2,2,16,0,0,0,0,0,0,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,853,okay,no,0.719937,0.262178,0.498881,0.262178,0.001156,0.243955,-0.378105,-1.33873,-0.695389,-1.33873,0.7144,6.8293,0.48205,6.8293,2.1407,1310.8761,0.103052,0.629058,2,1,-2.9913,-4.4016,1.9653,7.0526,-3.1451,-5.3144,4,1.0,2,0,4,2,16,0,0,0,0,0,0,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation02,854,all,no,0.870228,0.265357,0.870228,0.265357,0.749865,0.245943,-0.139,-1.326687,-0.139,-1.326687,0.4233,6.7757,0.4233,6.7757,2.1611,1302.4482,0.061061,0.62412,1,1,-1.1363,-4.38,1.658,6.9932,-0.8825,-5.2621,3,1.0,2,0,3,2,16,0,0,0,0,0,0,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation02,855,right,no,0.838612,0.261563,0.677228,0.261563,0.360635,0.244477,-0.194874,-1.341076,-0.389748,-1.341076,0.6597,6.9119,0.32985,6.9119,1.6886,1332.7371,0.095161,0.636666,2,1,-1.5265,-4.4058,1.1691,7.1442,-1.4113,-5.3246,5,1.0,2,0,5,2,16,0,0,0,0,0,0,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation02,856,its,no,0.999024,0.250058,0.99721,0.250058,0.995507,0.230109,-0.000977,-1.386066,-0.002792,-1.386066,0.0227,6.9182,0.0081,6.9182,1.5806,1322.2792,0.003274,0.637246,3,1,0.4534,-4.4838,-0.5143,7.1512,0.4235,-5.5202,3,1.0,3,0,3,2,16,0,0,0,0,0,0,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation02,857,always,no,0.997923,0.220589,0.997923,0.220589,0.996865,0.203078,-0.002075,-1.511452,-0.002075,-1.511452,0.0175,7.1527,0.0175,7.1527,1.6347,1337.1677,0.002524,0.658846,1,1,0.4398,-4.6838,-0.4651,7.4113,0.4131,-6.0652,6,1.0,4,0,6,2,16,0,0,0,0,0,0,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,858,good,no,0.999967,0.195441,0.999967,0.195441,0.999952,0.174122,-3.1e-05,-1.6325,-3.1e-05,-1.6325,0.0004,7.304,0.0004,7.304,0.538,1348.6988,5.8e-05,0.672783,1,1,0.4651,-4.8545,-0.5546,7.5791,0.4325,-6.5914,3,0.75,2,0,4,2,16,0,0,0,0,0,0,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,859,to,no,0.999997,0.188315,0.999997,0.188315,0.999996,0.166946,0.0,-1.66964,0.0,-1.66964,0.0,7.3672,0.0,7.3672,0.2465,1358.0962,0.0,0.678604,1,1,0.4654,-4.9028,-0.5567,7.6492,0.4328,-6.7528,1,0.5,1,0,2,2,16,0,0,0,0,0,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,860,know,no,0.867162,0.161267,0.734388,0.161267,0.512569,0.13638,-0.154388,-1.824688,-0.308716,-1.824688,0.7347,7.4677,0.36775,7.4677,3.3491,1352.656,0.10598,0.687862,2,1,-1.1741,-5.0864,1.3673,7.7606,-1.0282,-7.4268,2,0.5,0,1,4,2,16,0,0,0,1,0,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,861,so,no,0.950351,0.154269,0.911398,0.154269,0.823239,0.128227,-0.051762,-1.869053,-0.092773,-1.869053,0.3025,7.4576,0.1813,7.4576,1.7865,1350.1983,0.043635,0.686931,2,1,-0.1473,-5.1338,0.3919,7.7494,-0.057,-7.6196,1,0.5,1,0,2,2,16,0,1,0,1,0,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,938,itself,yourself,0.857465,0.541375,0.714933,0.541375,0.437824,0.14622,-0.167782,-0.613358,-0.335564,-0.613358,0.6554,1.0445,0.32775,1.0445,6.861,215.2551,0.094541,0.096211,2,1,-1.2938,-2.507,1.1581,0.6373,-1.1549,-2.1614,4,0.5,2,0,6,8,1,1,1,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,956,its,meits,0.831558,0.831174,0.508729,0.520704,0.017968,0.401508,-0.229998,-0.226439,-0.675842,-0.652481,0.698,2.1317,0.258233,0.792267,2.6836,402.0362,0.100686,0.196354,3,3,-1.6136,-0.5405,0.7944,0.3576,-1.7436,-0.4795,2,0.4,1,0,3,5,1,0,1,0,1,0,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation02,989,wanted,want,0.92653,0.475657,0.855193,0.475657,0.719739,0.001359,-0.079281,-0.742611,-0.156425,-0.742611,0.4506,0.9981,0.2344,0.9981,3.1402,203.1889,0.064999,0.091937,2,1,-0.4414,-2.953,0.6697,0.5859,-0.3174,-2.7232,2,0.3333,1,0,6,4,1,1,1,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,998,richard,apologies,0.641688,0.997574,0.498247,0.997574,0.154299,0.996667,-0.474815,-0.002357,-0.696655,-0.002357,1.3105,0.0276,1.01625,0.0276,13.0546,129.1617,0.189039,0.002542,4,1,-3.9571,0.5886,4.7602,-0.4904,-4.0603,0.4945,9,1.0,5,0,7,9,1,0,1,0,1,0,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,1,m2_only
day1_consultation02,1039,moment,momentno,0.708506,0.841962,0.329304,0.714883,0.119646,0.514401,-0.418798,-0.180781,-1.110775,-0.335396,2.0969,1.3288,0.8289,0.8425,20.3039,554.8547,0.302476,0.122398,4,3,-3.1324,-0.4673,3.78,0.4133,-3.5302,-0.2811,2,0.25,1,0,6,8,1,1,1,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,1062,have,share,0.974902,0.136529,0.974902,0.136529,0.970041,0.01889,-0.025414,-1.991207,-0.025414,-1.991207,0.1779,4.1848,0.1779,4.1848,6.2433,703.1402,0.025662,0.385468,1,1,0.1557,-5.2542,0.3741,4.1199,0.1923,-8.1506,2,0.4,2,0,4,5,1,0,1,0,1,0,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,1078,it,its,0.860973,0.603874,0.860973,0.396703,0.80077,0.238984,-0.149693,-0.566759,-0.149693,-0.924484,0.5897,2.7083,0.5897,1.7492,5.3704,537.3363,0.085064,0.249466,1,2,-1.2505,-2.0829,2.5286,1.4188,-0.9837,-1.9588,1,0.3333,1,0,2,3,2,1,0,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,1079,cracked,correct,0.936375,0.799408,0.844796,0.604497,0.759749,0.511935,-0.067241,-0.254442,-0.168655,-0.503288,0.6123,2.1459,0.29932,1.0973,7.4221,485.1564,0.088324,0.197662,5,2,-0.3198,-0.7561,1.0093,0.6959,-0.2035,-0.6013,6,0.8571,0,1,7,7,2,0,1,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation02,1097,situation,yoursituation,0.886858,0.740307,0.637207,0.224992,0.486115,0.162127,-0.133984,-0.44491,-0.450661,-1.491692,1.4597,5.1804,0.5017,1.763775,15.1541,929.1639,0.210561,0.477175,5,4,-0.931,-1.1571,2.0682,1.435,-0.8351,-1.4292,4,0.3077,2,0,9,13,2,0,0,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,1098,a,at,0.82043,0.977026,0.82043,0.977026,0.72311,0.970516,-0.197922,-0.022766,-0.197922,-0.022766,0.6042,0.2023,0.6042,0.2023,4.86,214.5389,0.087155,0.018634,1,1,-1.7509,0.4492,2.6044,-0.2967,-1.4401,0.4058,1,0.5,1,0,1,2,2,0,1,0,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,1,m2_only
day1_consultation02,1159,were,are,0.909889,0.588257,0.76612,0.588257,0.539264,0.191906,-0.101186,-0.530407,-0.266418,-0.530407,0.58,0.7779,0.2505,0.7779,3.0122,127.077,0.083665,0.071654,3,1,-0.6468,-2.1889,0.7539,0.3417,-0.5247,-1.8008,2,0.5,1,0,4,3,1,0,1,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,1,m2_only
day1_consultation02,1169,mean,managerand,0.972363,0.71986,0.945092,0.26743,0.892728,0.005175,-0.028419,-0.476957,-0.056473,-1.318897,0.2244,3.1805,0.11415,1.2595,1.4543,572.8599,0.03237,0.292961,2,3,0.1244,-1.2959,0.0405,0.8758,0.1639,-1.5685,6,0.6,4,0,4,10,1,0,1,0,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,1269,while,whileokay,0.996193,0.829919,0.990058,0.564768,0.981838,0.215584,-0.003825,-0.209271,-0.009995,-0.571037,0.0608,1.1036,0.025033,0.634575,2.3895,338.8726,0.00877,0.101654,3,4,0.4185,-0.549,-0.4257,0.1827,0.3966,-0.4049,4,0.4444,1,0,5,9,1,1,1,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,1326,affecting,manufacturing,0.995223,0.221679,0.981306,0.221679,0.970118,0.077404,-0.00482,-1.506496,-0.018867,-1.506496,0.1129,3.6205,0.029275,3.6205,4.2846,644.6242,0.016286,0.33349,4,1,0.4065,-4.6764,-0.4035,3.4941,0.3872,-6.0437,6,0.4615,3,0,9,13,1,0,1,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,1349,yesterday,creamstoday,0.999994,0.918062,0.999978,0.717536,0.999961,0.658692,-6e-06,-0.092973,-2.3e-05,-0.331894,0.0003,1.9353,7.5e-05,0.51044,0.3198,568.3024,4.3e-05,0.178264,4,5,0.4654,0.0491,-0.5563,0.0451,0.4327,0.1006,6,0.5455,4,0,9,11,1,0,1,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,1380,to,gonna,0.999581,0.51483,0.999581,0.51483,0.999166,0.065117,-0.00042,-0.663612,-0.00042,-0.663612,0.0037,0.9175,0.0037,0.9175,0.4128,214.8795,0.000534,0.084512,1,1,0.4603,-2.6872,-0.5373,0.4965,0.4288,-2.3798,4,0.8,2,0,2,5,1,0,1,1,1,1,0,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,1383,something,some,0.820604,0.597993,0.790379,0.597993,0.585108,0.201233,-0.198395,-0.513844,-0.235245,-0.513844,0.57,0.7284,0.55285,0.7284,6.4772,170.5574,0.082222,0.067094,2,1,-1.7488,-2.1228,2.3358,0.2868,-1.4446,-1.7288,5,0.5556,3,0,9,4,1,1,1,1,0,0,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,1385,emollients,emolients,0.891118,0.72574,0.502657,0.418529,0.005871,0.147667,-0.141468,-0.376558,-0.687843,-0.870995,0.6983,2.8177,0.23295,1.458967,4.9421,683.1933,0.100729,0.259543,6,3,-0.8784,-1.256,0.6621,1.097,-0.9059,-1.1321,1,0.1,0,1,10,9,1,1,1,0,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,1393,i,we,0.500506,0.655584,0.500506,0.655584,0.163443,0.52368,-0.692135,-0.422192,-0.692135,-0.422192,1.1765,1.8152,1.1765,1.8152,11.4427,479.127,0.169709,0.167201,1,1,-5.6997,-1.732,5.5986,1.492,-6.1167,-1.3304,2,1.0,1,0,1,2,3,0,0,1,0,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation02,1394,want,can,0.865317,0.23448,0.865317,0.23448,0.827888,0.078056,-0.144657,-1.450161,-0.144657,-1.450161,0.726,3.2673,0.726,3.2673,12.8814,474.1611,0.104725,0.300956,1,1,-1.1969,-4.5896,3.2417,3.1024,-0.9361,-5.7988,2,0.5,2,0,4,3,3,0,0,0,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation02,1395,to,also,0.984743,0.581625,0.984743,0.581625,0.970973,0.42962,-0.015373,-0.54179,-0.015373,-0.54179,0.0851,2.0594,0.0851,2.0594,1.7351,407.631,0.012276,0.189695,1,1,0.2772,-2.2339,-0.1114,1.7628,0.2873,-1.8503,3,0.75,3,0,2,4,3,0,1,0,1,0,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation02,1413,ten,10,0.904513,0.808648,0.809028,0.808648,0.618268,0.617797,-0.105961,-0.212315,-0.211922,-0.212315,0.4897,0.4944,0.24485,0.4944,1.7702,80.5544,0.070639,0.04554,2,1,-0.7131,-0.6934,0.7244,0.0273,-0.5699,-0.4182,3,1.0,2,0,3,2,1,1,1,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,1,m2_only
day1_consultation02,1430,antihistamines,worthantihistamines,0.932581,0.831091,0.700096,0.568142,0.402474,0.371122,-0.079004,-0.206943,-0.356537,-0.565384,0.6531,2.0292,0.1623,0.847917,4.7322,624.6162,0.094209,0.186913,9,6,-0.3667,-0.5411,0.2925,0.4193,-0.3148,-0.3948,5,0.2632,3,0,14,19,1,0,1,0,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,1443,pyritin,pyrotin,0.916634,0.679789,0.839618,0.283268,0.699524,0.104278,-0.089589,-0.497977,-0.174805,-1.261353,0.668,3.5066,0.323183,1.49135,8.8745,860.6723,0.096358,0.322998,6,4,-0.5635,-1.5678,1.1342,1.1329,-0.415,-1.6599,1,0.1429,0,1,7,7,1,1,1,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation02,1496,it,that,0.678447,0.476923,0.678447,0.476923,0.524005,0.021492,-0.387947,-0.739857,-0.387947,-0.739857,1.061,1.0836,1.061,1.0836,8.542,218.3545,0.153048,0.099812,1,1,-3.5034,-2.9444,4.9943,0.6807,-3.2383,-2.7113,3,0.75,1,0,2,4,1,1,1,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation02,1514,oh,helpoh,0.955412,0.692446,0.920174,0.236146,0.849679,0.074353,-0.046291,-0.536214,-0.083191,-1.443283,0.3248,2.9684,0.1916,1.2388,3.7791,588.1099,0.046852,0.273424,2,3,-0.0849,-1.4819,0.4458,0.8528,-0.0053,-1.8261,4,0.6667,3,0,2,6,1,0,1,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation02,1531,i,it,0.421669,0.642273,0.421669,0.642273,0.136921,0.471745,-0.863533,-0.442604,-0.863533,-0.442604,1.1526,1.5477,1.1526,1.5477,5.3525,385.0866,0.166262,0.142561,1,1,-6.6728,-1.8224,5.4736,1.1954,-7.7386,-1.4192,1,0.5,1,0,1,2,1,1,1,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation02,1563,fexaphenidine,fexophenidine,0.8651,0.694896,0.517545,0.167294,0.334512,0.01098,-0.168793,-0.484688,-0.658657,-1.78801,1.6366,4.9479,0.4586,1.760186,18.1742,958.616,0.236078,0.455759,8,7,-1.1996,-1.4653,1.8427,1.431,-1.1645,-1.6021,1,0.0769,0,1,13,13,1,1,1,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation02,1586,certainly,say,0.917024,0.645435,0.669082,0.645435,0.356376,0.49037,-0.100708,-0.437607,-0.401848,-0.437607,0.7521,1.6083,0.190175,1.6083,6.9602,349.3503,0.10849,0.148143,4,1,-0.5587,-1.8009,0.4383,1.2626,-0.5202,-1.3974,7,0.7778,4,0,9,3,2,1,0,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation02,1587,think,anything,0.999981,0.589643,0.999981,0.589643,0.999974,0.421794,-1.5e-05,-0.528042,-1.5e-05,-0.528042,0.0003,1.4032,0.0003,1.4032,0.5326,145.9794,4.3e-05,0.129251,1,1,0.4652,-2.1795,-0.5551,1.0351,0.4326,-1.7906,4,0.5,2,0,5,8,2,0,1,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,1593,emollients,emolients,0.935366,0.566691,0.890955,0.363455,0.795531,0.255988,-0.067195,-0.606915,-0.115463,-1.012089,0.4008,3.2883,0.2863,1.829967,7.6912,796.6951,0.057815,0.30289,5,3,-0.3323,-2.3352,0.9412,1.5084,-0.2031,-2.1334,1,0.1,0,1,10,9,1,1,1,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,1609,symptoms,symptomsbut,0.998902,0.628009,0.993468,0.164293,0.988302,0.11958,-0.001101,-0.708988,-0.006554,-1.806099,0.0428,5.9205,0.00725,2.420767,0.84,1082.695,0.006174,0.545347,6,3,0.4519,-1.9191,-0.5187,2.1636,0.4224,-2.5771,3,0.2727,2,0,8,11,1,1,0,1,1,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,1,0,m1_only
day1_consultation02,1657,thanks,thank,0.821203,0.868767,0.508654,0.868767,0.170855,0.829545,-0.228432,-0.140247,-0.675987,-0.140247,1.0044,0.7023,0.465475,0.7023,9.9064,324.4695,0.144884,0.06469,4,1,-1.7414,-0.2854,1.8786,0.2578,-1.7288,-0.1049,1,0.1667,1,0,6,5,1,1,0,1,0,1,1,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation02,1659,doctor,victor,0.79885,0.979931,0.472505,0.969262,0.090935,0.964434,-0.267438,-0.020098,-0.749706,-0.03091,1.3749,0.3171,0.5092,0.1924,13.8725,356.2576,0.198328,0.029209,4,2,-2.0173,0.4689,2.1074,-0.3076,-2.0979,0.4174,2,0.3333,1,0,6,6,1,0,1,0,0,1,0,0.0439,-0.0457,-0.1161,0.1064,0.4698,0,0,neither
day1_consultation03,6,seed,c,0.784126,0.535468,0.650073,0.535468,0.314788,0.246757,-0.251994,-0.624611,-0.430668,-0.624611,0.8553,1.9877,0.692733,1.9877,14.714,626.1936,0.123376,0.18309,3,1,-1.9167,-2.953,2.6927,3.152,-1.6975,-2.5352,4,1.0,2,0,4,1,2,1,0,1,1,1,1,0.0375,-0.0549,-0.0959,0.124,0.3143,0,0,neither
day1_consultation03,7,here,there,0.994578,0.825636,0.991427,0.712561,0.986163,0.617543,-0.005442,-0.200954,-0.00861,-0.338863,0.0645,1.7532,0.04095,1.04475,4.7679,608.4626,0.009304,0.16149,2,2,0.4434,-0.7576,-0.3933,1.3759,0.4265,-0.5037,1,0.2,1,0,4,5,2,0,1,1,1,1,1,0.0375,-0.0549,-0.0959,0.124,0.3143,1,0,m1_only
day1_consultation03,47,this,that,0.771212,0.987105,0.548012,0.984187,0.098359,0.976984,-0.303532,-0.012863,-0.601456,-0.015785,0.7089,0.1134,0.37325,0.0899,3.96,100.7226,0.102258,0.010445,2,2,-2.0615,0.464,1.18,-0.4226,-2.1415,0.3982,2,0.5,1,0,4,4,1,1,1,1,1,1,1,0.0375,-0.0549,-0.0959,0.124,0.3143,0,1,m2_only
day1_consultation03,80,you,blurredyou,0.96939,0.729039,0.96939,0.257313,0.952828,0.118196,-0.03109,-0.476372,-0.03109,-1.35746,0.1608,3.9396,0.1608,1.4629,2.3234,763.1878,0.023195,0.362883,1,3,0.161,-1.4885,0.1742,2.1635,0.2055,-1.8244,7,0.7,4,0,3,10,1,0,1,0,1,1,1,0.0375,-0.0549,-0.0959,0.124,0.3143,1,0,m1_only
day1_consultation03,130,lefthand,hand,0.931227,0.885853,0.656181,0.885853,0.312639,0.77245,-0.084273,-0.121155,-0.421318,-0.121155,0.6462,0.3617,0.12936,0.3617,2.3869,62.948,0.093214,0.033317,5,1,-0.267,-0.302,0.0253,0.0893,-0.2526,-0.121,4,0.5,3,0,8,4,1,0,1,1,1,1,1,0.0375,-0.0549,-0.0959,0.124,0.3143,0,1,m2_only
day1_consultation03,148,a,the,0.703481,0.603371,0.703481,0.603371,0.501134,0.291819,-0.351711,-0.505066,-0.351711,-0.505066,0.8129,0.9305,0.8129,0.9305,4.7421,109.8928,0.11726,0.08571,1,1,-2.8211,-2.4393,3.2616,1.1607,-2.5566,-1.962,3,1.0,1,0,1,3,1,1,1,0,1,1,1,0.0375,-0.0549,-0.0959,0.124,0.3143,0,1,m2_only
day1_consultation03,161,buildup,build,0.923416,0.889797,0.635904,0.889797,0.386342,0.820219,-0.094326,-0.116234,-0.452709,-0.116234,1.0188,0.5454,0.23018,0.5454,9.6625,254.1168,0.146961,0.050238,5,1,-0.3546,-0.2722,0.5027,0.4353,-0.3392,-0.0974,2,0.2857,1,0,7,5,1,1,0,1,1,1,1,0.0375,-0.0549,-0.0959,0.124,0.3143,0,1,m2_only
day1_consultation03,170,okay,justokay,0.755127,0.573541,0.708584,0.281206,0.456393,0.131316,-0.282774,-0.656626,-0.34449,-1.268658,0.7205,3.2746,0.65235,1.708467,3.9851,669.9228,0.103932,0.301629,2,3,-2.2419,-2.665,2.5015,2.626,-1.9627,-2.6888,4,0.5,3,0,4,8,1,0,1,0,1,1,1,0.0375,-0.0549,-0.0959,0.124,0.3143,0,0,neither
day1_consultation03,186,this,it,0.925186,0.814831,0.925186,0.814831,0.852328,0.72319,-0.077759,-0.204517,-0.077759,-0.204517,0.2789,0.6681,0.2789,0.6681,3.0812,134.5065,0.040231,0.06154,1,1,-0.3348,-0.8394,0.7333,0.6665,-0.1965,-0.5208,3,0.75,2,0,4,2,1,1,1,1,1,1,1,0.0375,-0.0549,-0.0959,0.124,0.3143,0,1,m2_only
day1_consultation03,251,im,okayim,0.926608,0.8296,0.815008,0.743238,0.647932,0.617504,-0.080054,-0.190907,-0.204559,-0.296665,0.5609,1.5582,0.2501,0.76715,6.0173,477.4089,0.080909,0.143528,3,4,-0.3188,-0.7276,0.597,0.853,-0.2163,-0.4555,4,0.6667,3,0,2,6,1,0,1,1,1,1,1,0.0375,-0.0549,-0.0959,0.124,0.3143,0,0,neither
day1_consultation03,255,like,that,0.738313,0.501908,0.738313,0.501908,0.515616,0.253642,-0.303387,-0.689072,-0.303387,-0.689072,0.7234,1.5037,0.7234,1.5037,4.3076,196.1707,0.10435,0.138508,1,1,-2.4305,-3.207,2.8379,2.2403,-2.1403,-2.8443,4,1.0,2,0,4,4,1,1,1,1,1,1,1,0.0375,-0.0549,-0.0959,0.124,0.3143,1,0,m1_only
day1_consultation03,325,tumour,tumor,0.80253,0.744469,0.488249,0.668953,0.06613,0.339909,-0.260677,-0.300133,-0.716927,-0.401928,0.9335,0.6574,0.382925,0.60805,2.845,123.929,0.134657,0.060554,4,2,-1.7103,-1.3717,1.2259,0.5534,-1.7723,-0.9793,1,0.1667,0,1,6,5,1,1,1,1,1,1,1,0.0375,-0.0549,-0.0959,0.124,0.3143,0,1,m2_only
